"t","a_x","a_y","a_z","a_abs"
6.471004542E0,-1.604064331E0,1.119791382E1,-9.795629883E-1,1.135455151E1
6.481083542E0,-1.591041412E0,1.090542206E1,-8.821156311E-1,1.105611917E1
6.491161542E0,-1.494043121E0,1.058029816E1,-9.451345825E-1,1.072698249E1
6.501240542E0,-1.341210938E0,1.027149033E1,-1.137185211E0,1.042091889E1
6.511319542E0,-1.167721710E0,9.990674286E0,-1.388063507E0,1.015400743E1
6.521397542E0,-1.032253418E0,9.873318329E0,-1.583856354E0,1.005268934E1
6.531476542E0,-1.027164001E0,9.932744751E0,-1.623074799E0,1.011676114E1
6.541555542E0,-1.061742096E0,1.011626312E1,-1.546434174E0,1.028870908E1
6.551633542E0,-1.125359802E0,1.023361908E1,-1.494641876E0,1.040323740E1
6.561712542E0,-1.221010895E0,1.016356476E1,-1.567240906E0,1.035592392E1
6.571791542E0,-1.411115570E0,9.988578644E0,-1.583856354E0,1.021134425E1
6.581869542E0,-1.514550476E0,9.710756378E0,-1.560055847E0,9.951202280E0
6.591948542E0,-1.546434174E0,9.393116913E0,-1.627715149E0,9.657720259E0
6.602026542E0,-1.469943237E0,9.173673248E0,-1.735940094E0,9.451481471E0
6.612105542E0,-1.205293579E0,9.069489899E0,-1.881587219E0,9.340703940E0
6.622184542E0,-8.434959412E-1,8.952882385E0,-2.039808197E0,9.220976406E0
6.632262542E0,-4.963677979E-1,8.957672424E0,-2.155218201E0,9.226659295E0
6.642341542E0,-1.895059204E-1,9.068741455E0,-2.237546997E0,9.342622792E0
6.652420542E0,1.721420288E-2,9.137298889E0,-2.307152252E0,9.424090345E0
6.662498542E0,1.519340515E-1,9.144933014E0,-2.338886261E0,9.440512313E0
6.672577542E0,3.317102051E-1,9.254205780E0,-2.299218750E0,9.541318732E0
6.682656542E0,4.637356567E-1,9.317524109E0,-2.310295715E0,9.610867420E0
6.692734542E0,5.557942200E-1,9.366322632E0,-2.411634979E0,9.687770132E0
6.702813542E0,6.911128235E-1,9.332343292E0,-2.556533661E0,9.700831543E0
6.712891542E0,8.086184692E-1,9.238638153E0,-2.738405457E0,9.669806782E0
6.722970542E0,9.352551270E-1,9.146729279E0,-2.951113129E0,9.656418971E0
6.733049542E0,1.034648438E0,9.050030365E0,-3.050057373E0,9.606060430E0
6.743127542E0,1.092877350E0,8.973838806E0,-3.002456360E0,9.525697246E0
6.753206542E0,1.137783966E0,8.937165070E0,-2.823428650E0,9.441356956E0
6.763285542E0,1.138831787E0,8.923992462E0,-2.614313507E0,9.368522531E0
6.773363542E0,1.065783691E0,8.979227600E0,-2.560275879E0,9.397735671E0
6.783442542E0,1.000669098E0,9.071286163E0,-2.710713043E0,9.520374809E0
6.793521542E0,1.025218048E0,9.150022430E0,-2.933150482E0,9.663195862E0
6.803599542E0,1.159039764E0,9.196276245E0,-3.091221771E0,9.770901800E0
6.813678542E0,1.383872223E0,9.143286438E0,-3.155587921E0,9.771004265E0
6.823756542E0,1.583407288E0,9.074579315E0,-3.158881073E0,9.738259496E0
6.833835542E0,1.650168457E0,9.047485657E0,-3.143762512E0,9.719222982E0
6.843914542E0,1.563498688E0,8.906927948E0,-3.092718658E0,9.557342848E0
6.853992542E0,1.518592072E0,8.907676392E0,-3.074306946E0,9.544851166E0
6.864071542E0,1.271156616E0,8.848249969E0,-3.091521149E0,9.458587087E0
6.874150542E0,1.106948090E0,8.757837982E0,-3.142864380E0,9.370307183E0
6.884228542E0,1.045126648E0,8.734935608E0,-3.220852203E0,9.368312479E0
6.894307167E0,1.090182953E0,8.759783936E0,-3.321143646E0,9.431453154E0
6.904386167E0,1.236428833E0,8.822952576E0,-3.444636841E0,9.551898836E0
6.914464167E0,1.436263275E0,9.041797485E0,-3.454665985E0,9.785278281E0
6.924543167E0,1.503772888E0,9.314530334E0,-3.496578827E0,1.006220014E1
6.934622167E0,1.512903900E0,9.627080383E0,-3.558849335E0,1.037472715E1
6.944700167E0,1.578766937E0,1.005848328E1,-3.762575684E0,1.085461039E1
6.954779167E0,1.606159973E0,1.049677185E1,-3.991599426E0,1.134437460E1
6.964857167E0,1.473685455E0,1.075767929E1,-4.030069427E0,1.158192005E1
6.974936167E0,1.164877625E0,1.073896820E1,-3.886667633E0,1.147992000E1
6.985015167E0,8.170010376E-1,1.039154068E1,-3.640279999E0,1.104098034E1
6.995093167E0,6.445596313E-1,9.949360199E0,-3.372636566E0,1.052520322E1
7.005172167E0,3.818559265E-1,9.382189636E0,-3.032843170E0,9.867595148E0
7.015251167E0,1.456471252E-1,8.860225067E0,-2.634970551E0,9.244883511E0
7.025329167E0,1.285826111E-1,8.479716339E0,-2.348166962E0,8.799773336E0
7.035408167E0,3.959266663E-1,8.496930542E0,-2.227966919E0,8.793089511E0
7.045487167E0,7.848179626E-1,8.819958801E0,-2.196831665E0,9.123249523E0
7.055565167E0,1.149309998E0,9.173523560E0,-2.258802795E0,9.517175949E0
7.065644167E0,1.418600006E0,9.487420807E0,-2.365680542E0,9.880284610E0
7.075722167E0,1.529968414E0,9.690997467E0,-2.386337585E0,1.009707098E1
7.085801167E0,1.470841370E0,9.774823151E0,-2.220781860E0,1.013125925E1
7.095880167E0,1.349892883E0,9.768985291E0,-1.990710297E0,1.006072621E1
7.105958167E0,1.211430817E0,9.698781281E0,-1.787433014E0,9.936238711E0
7.116037167E0,1.079555054E0,9.614656219E0,-1.680255890E0,9.819893746E0
7.126116167E0,9.952803040E-1,9.522597656E0,-1.655108185E0,9.716472205E0
7.136194167E0,9.753717041E-1,9.465865631E0,-1.679806824E0,9.663110942E0
7.146273167E0,9.636959839E-1,9.451046448E0,-1.724114685E0,9.655234868E0
7.156352167E0,1.049317932E0,9.476792908E0,-1.740281067E0,9.692226273E0
7.166430167E0,1.180744629E0,9.547146606E0,-1.657952271E0,9.761709478E0
7.176509167E0,1.292412415E0,9.588311005E0,-1.525477753E0,9.794545428E0
7.186588167E0,1.334924011E0,9.591454468E0,-1.367855530E0,9.780033214E0
7.196666167E0,1.281485138E0,9.608818359E0,-1.223555603E0,9.770807681E0
7.206745167E0,1.195713501E0,9.638606415E0,-1.088536377E0,9.773299128E0
7.216823167E0,1.095721436E0,9.715097351E0,-1.020278320E0,9.829785850E0
7.226902167E0,1.080453186E0,9.812095642E0,-1.045426025E0,9.926606447E0
7.236981167E0,1.191222839E0,9.943821716E0,-1.093326416E0,1.007442131E1
7.247059167E0,1.358425140E0,1.010264145E1,-1.178648987E0,1.026147633E1
7.257138167E0,1.579814758E0,1.027717850E1,-1.303938446E0,1.047933528E1
7.267217167E0,1.812880096E0,1.023197250E1,-1.439706116E0,1.049059337E1
7.277295167E0,2.011666718E0,1.004800507E1,-1.466650085E0,1.035182454E1
7.287374167E0,2.165097656E0,9.866133270E0,-1.561552734E0,1.022089431E1
7.297453167E0,2.226619720E0,9.658664703E0,-1.540147247E0,1.003093678E1
7.307531167E0,2.219734039E0,9.464817810E0,-1.462458801E0,9.831011196E0
7.317610167E0,2.198178864E0,9.281748505E0,-1.437011719E0,9.646131261E0
7.327688167E0,2.175575867E0,9.142837372E0,-1.382375336E0,9.499240345E0
7.337767167E0,2.133663025E0,9.089398499E0,-1.368304596E0,9.436203709E0
7.347846167E0,2.097588043E0,9.117689667E0,-1.416953430E0,9.462552377E0
7.357924167E0,2.077978821E0,9.207502899E0,-1.464853821E0,9.552062727E0
7.368003167E0,2.043999481E0,9.327852631E0,-1.502874756E0,9.666716149E0
7.378082167E0,1.985920258E0,9.462722168E0,-1.520687714E0,9.787720941E0
7.388160167E0,1.906734924E0,9.626930695E0,-1.478774872E0,9.924727089E0
7.398239167E0,1.844314728E0,9.789492645E0,-1.466201019E0,1.006903215E1
7.408318167E0,1.765877838E0,9.889933777E0,-1.450633392E0,1.015053949E1
7.418396167E0,1.610201569E0,9.921667786E0,-1.425036621E0,1.015199341E1
7.428475167E0,1.546583862E0,9.836494904E0,-1.339863739E0,1.004707860E1
7.438554167E0,1.459614716E0,9.812844086E0,-1.370549927E0,1.001502827E1
7.448632167E0,1.367256775E0,9.769134979E0,-1.346150665E0,9.955777767E0
7.458711167E0,1.334624634E0,9.656569061E0,-1.322499847E0,9.837660026E0
7.468789167E0,1.254092102E0,9.595196686E0,-1.365161133E0,9.772625612E0
7.478868167E0,1.218316498E0,9.641001434E0,-1.398990784E0,9.817860203E0
7.488947167E0,1.257534943E0,9.617799683E0,-1.372645569E0,9.796306484E0
7.499025167E0,1.294957123E0,9.596843262E0,-1.408720551E0,9.785745149E0
7.509104167E0,1.338666229E0,9.612710266E0,-1.452130280E0,9.813506421E0
7.519183167E0,1.396595764E0,9.621392212E0,-1.484762421E0,9.834947243E0
7.529261167E0,1.437760162E0,9.636660461E0,-1.542242889E0,9.864628339E0
7.539340167E0,1.462907867E0,9.643097076E0,-1.580413513E0,9.880644085E0
7.549419167E0,1.487756195E0,9.613159332E0,-1.664837952E0,9.869039277E0
7.559497167E0,1.434017944E0,9.536967773E0,-1.710343323E0,9.794663652E0
7.569576167E0,1.422491913E0,9.483828278E0,-1.799108734E0,9.757216523E0
7.579654167E0,1.430874481E0,9.435778198E0,-1.894310760E0,9.729836856E0
7.589733167E0,1.452279968E0,9.375603333E0,-1.982327728E0,9.692299943E0
7.599812167E0,1.490600281E0,9.341474304E0,-2.054328003E0,9.680149530E0
7.609890167E0,1.557810516E0,9.313632202E0,-2.086211700E0,9.670718570E0
7.619969167E0,1.636397095E0,9.303902435E0,-2.105521545E0,9.678513158E0
7.630048167E0,1.742526398E0,9.314530334E0,-2.068099365E0,9.699170510E0
7.640126167E0,1.857936401E0,9.334588623E0,-2.041005707E0,9.734072977E0
7.650205167E0,1.957030334E0,9.357341309E0,-2.053130493E0,9.777788549E0
7.660284167E0,2.030078430E0,9.401200104E0,-2.091750183E0,9.842723234E0
7.670362167E0,2.095342712E0,9.470206604E0,-2.123633881E0,9.929002723E0
7.680441167E0,2.106120300E0,9.561516724E0,-2.148931274E0,1.002378424E1
7.690520167E0,2.044448547E0,9.621541901E0,-2.165247345E0,1.007184861E1
7.700598167E0,2.025138702E0,9.629924469E0,-2.196831665E0,1.008279234E1
7.710677167E0,2.051783295E0,9.581125946E0,-2.225871277E0,1.004799940E1
7.720755167E0,2.114652557E0,9.513316956E0,-2.247875519E0,1.000139487E1
7.730834167E0,2.225871277E0,9.424701233E0,-2.214494934E0,9.933956114E0
7.740913167E0,2.340233459E0,9.303303680E0,-2.150577850E0,9.831232736E0
7.750991167E0,2.423011322E0,9.178313599E0,-2.110910339E0,9.724626823E0
7.761070167E0,2.485132141E0,9.097930756E0,-2.094743958E0,9.661065057E0
7.771149167E0,2.518063660E0,9.067693634E0,-2.112706604E0,9.645063070E0
7.781227167E0,2.491868134E0,9.081464996E0,-2.132016449E0,9.655459979E0
7.791306167E0,2.399659882E0,9.095086670E0,-2.188299408E0,9.657516419E0
7.801385167E0,2.260299683E0,9.068142700E0,-2.245929565E0,9.611678641E0
7.811463167E0,2.133663025E0,9.056017914E0,-2.316732330E0,9.588077339E0
7.821542167E0,2.001787262E0,9.078171844E0,-2.380948792E0,9.596315617E0
7.831621167E0,1.902843018E0,9.140891418E0,-2.422861633E0,9.646085526E0
7.841699167E0,1.848056946E0,9.255702667E0,-2.440524902E0,9.748820859E0
7.851778167E0,1.804497528E0,9.380093994E0,-2.406246185E0,9.850502290E0
7.861856167E0,1.784139862E0,9.464817810E0,-2.366728363E0,9.918030771E0
7.871935167E0,1.760638733E0,9.491163025E0,-2.358794861E0,9.937099049E0
7.882014167E0,1.731150055E0,9.499096527E0,-2.330354004E0,9.932787380E0
7.892092167E0,1.701960754E0,9.495953064E0,-2.343227234E0,9.927764546E0
7.902171167E0,1.685794373E0,9.347611542E0,-2.337389374E0,9.781775569E0
7.912250167E0,1.685345306E0,9.418713684E0,-2.285746765E0,9.837540065E0
7.922328167E0,1.602118378E0,9.483079834E0,-2.181264038E0,9.861718878E0
7.932407167E0,1.590592346E0,9.392518158E0,-2.222578125E0,9.782087450E0
7.942486167E0,1.580862579E0,9.338181152E0,-2.209854584E0,9.725441430E0
7.952564167E0,1.514550476E0,9.333690491E0,-2.217638397E0,9.712340675E0
7.962643167E0,1.491049347E0,9.357940063E0,-2.236199799E0,9.736265194E0
7.972721167E0,1.480421448E0,9.428593140E0,-2.264790344E0,9.809143263E0
7.982800167E0,1.492246857E0,9.474996643E0,-2.280357971E0,9.859127474E0
7.992879167E0,1.497785339E0,9.479038239E0,-2.306104431E0,9.869835080E0
8.002957167E0,1.486708374E0,9.447902985E0,-2.335443420E0,9.845174888E0
8.013036167E0,1.503323822E0,9.401798859E0,-2.363734589E0,9.810252061E0
8.023115167E0,1.514550476E0,9.369615784E0,-2.378553772E0,9.784737152E0
8.033193167E0,1.524429932E0,9.373807068E0,-2.393522644E0,9.793931601E0
8.043272167E0,1.570833435E0,9.399254150E0,-2.372865601E0,9.820589973E0
8.053351167E0,1.592987366E0,9.411378937E0,-2.358345795E0,9.832266124E0
8.063429167E0,1.626966705E0,9.394164734E0,-2.383493500E0,9.827430639E0
8.073508167E0,1.673968964E0,9.407786407E0,-2.429447937E0,9.859555490E0
8.083587167E0,1.725761261E0,9.401050415E0,-2.458786926E0,9.869327940E0
8.093665167E0,1.764680328E0,9.386680298E0,-2.506986694E0,9.874656752E0
8.103744167E0,1.807042236E0,9.386979675E0,-2.549198914E0,9.893391945E0
8.113822167E0,1.848805389E0,9.417067108E0,-2.548300781E0,9.929404371E0
8.123901167E0,1.892514496E0,9.403595123E0,-2.550995178E0,9.925562390E0
8.133980167E0,1.908830566E0,9.417965240E0,-2.515518951E0,9.933254200E0
8.144058167E0,1.901196442E0,9.434880066E0,-2.485281830E0,9.940228143E0
8.154137167E0,1.862277374E0,9.438173218E0,-2.447709961E0,9.926654762E0
8.164216167E0,1.814975739E0,9.412726135E0,-2.457439728E0,9.896088128E0
8.174294167E0,1.761536865E0,9.399703217E0,-2.485730896E0,9.881107771E0
8.184373167E0,1.730102234E0,9.362580414E0,-2.483784943E0,9.839733400E0
8.194452167E0,1.700613556E0,9.327553253E0,-2.484982452E0,9.801554670E0
8.204530167E0,1.696272583E0,9.303603058E0,-2.482288055E0,9.777327064E0
8.214609167E0,1.707648926E0,9.276210022E0,-2.442021790E0,9.743079988E0
8.224687167E0,1.713037720E0,9.276659088E0,-2.391726379E0,9.731970876E0
8.234766167E0,1.721569977E0,9.310488739E0,-2.342778168E0,9.753851203E0
8.244845167E0,1.717229004E0,9.340875549E0,-2.296973419E0,9.771229112E0
8.254923167E0,1.706301727E0,9.357341309E0,-2.271676025E0,9.779152004E0
8.265002167E0,1.686991882E0,9.394164734E0,-2.256407776E0,9.807530204E0
8.275081167E0,1.667232971E0,9.429042206E0,-2.273621979E0,9.841537461E0
8.285159167E0,1.643133087E0,9.451794891E0,-2.297123108E0,9.864739611E0
8.295238167E0,1.614243164E0,9.460027771E0,-2.316882019E0,9.872479360E0
8.305317167E0,1.595382385E0,9.456135864E0,-2.343376923E0,9.871938302E0
8.315395167E0,1.586999817E0,9.463171234E0,-2.355202332E0,9.880139485E0
8.325474167E0,1.585353241E0,9.478589172E0,-2.362836456E0,9.896463698E0
8.335553167E0,1.565893707E0,9.512418823E0,-2.381248169E0,9.930180150E0
8.345631167E0,1.557810516E0,9.557924194E0,-2.422412567E0,9.982423110E0
8.355710167E0,1.570683746E0,9.611063690E0,-2.453248444E0,1.004280940E1
8.365788167E0,1.588646393E0,9.629475403E0,-2.450853424E0,1.006266746E1
8.375867167E0,1.597627716E0,9.617799683E0,-2.470762024E0,1.005779051E1
8.385946167E0,1.611548767E0,9.603728943E0,-2.474504242E0,1.004748079E1
8.396024167E0,1.638792114E0,9.594597931E0,-2.408341827E0,1.002706634E1
8.406103167E0,1.678759003E0,9.555229797E0,-2.380200348E0,9.989294368E0
8.416182167E0,1.686692505E0,9.470505981E0,-2.464325409E0,9.930171946E0
8.426260167E0,1.661544800E0,9.350006561E0,-2.536026306E0,9.829281929E0
8.436339167E0,1.597178650E0,9.206305389E0,-2.611768799E0,9.701977882E0
8.446418167E0,1.561253357E0,9.072783051E0,-2.691403198E0,9.591483488E0
8.456496167E0,1.529219971E0,9.003028107E0,-2.734214172E0,9.532520965E0
8.466575167E0,1.525028687E0,9.024583282E0,-2.758164368E0,9.559094444E0
8.476654167E0,1.577868805E0,9.101672974E0,-2.782563629E0,9.647423554E0
8.486732167E0,1.660946045E0,9.251212006E0,-2.777324524E0,9.800877351E0
8.496811167E0,1.711091766E0,9.381141815E0,-2.748434601E0,9.924089356E0
8.506889167E0,1.745520172E0,9.463470612E0,-2.716999969E0,9.999310252E0
8.516968167E0,1.746567993E0,9.480984192E0,-2.686912537E0,1.000794984E1
8.527047167E0,1.704954529E0,9.519603882E0,-2.685415649E0,1.003699084E1
8.537125167E0,1.705852661E0,9.551786957E0,-2.777474213E0,1.009261762E1
8.547204167E0,1.751208344E0,9.532626801E0,-2.857557678E0,1.010461975E1
8.557283167E0,1.753303986E0,9.459429016E0,-2.841840363E0,1.003149684E1
8.567361167E0,1.789828033E0,9.364376678E0,-2.837499390E0,9.947182403E0
8.577440167E0,1.880689087E0,9.207652588E0,-2.807262268E0,9.808087431E0
8.587519167E0,1.914069672E0,9.094338226E0,-2.773881683E0,9.698714867E0
8.597597167E0,1.828148346E0,9.093140717E0,-2.749183044E0,9.673951720E0
8.607676167E0,1.673070831E0,9.094637604E0,-2.755619659E0,9.649095235E0
8.617754167E0,1.514400787E0,9.140142975E0,-2.782563629E0,9.673586910E0
8.627833167E0,1.478325806E0,9.208401031E0,-2.813998260E0,9.741595504E0
8.637912167E0,1.588047638E0,9.267079010E0,-2.855911102E0,9.826335884E0
8.647990167E0,1.766177216E0,9.285490723E0,-2.848576355E0,9.871884682E0
8.658069167E0,1.981130219E0,9.259444885E0,-2.798280945E0,9.873832730E0
8.668148167E0,2.180665283E0,9.170080719E0,-2.774181061E0,9.825566754E0
8.678226167E0,2.324815521E0,9.067394257E0,-2.845732269E0,9.783690406E0
8.688305167E0,2.467169495E0,8.909772034E0,-2.958298187E0,9.706827039E0
8.698384167E0,2.572101288E0,8.771759033E0,-3.093616791E0,9.650384781E0
8.708462167E0,2.679877167E0,8.649762726E0,-3.208278351E0,9.606934309E0
8.718541167E0,2.807411957E0,8.501121826E0,-3.283122711E0,9.535697611E0
8.728620167E0,2.916535034E0,8.391998749E0,-3.303181000E0,9.478545475E0
8.738698167E0,2.969524841E0,8.359815674E0,-3.248544617E0,9.447626052E0
8.748777167E0,2.982996826E0,8.454119568E0,-3.203488312E0,9.520123166E0
8.758856167E0,2.943928070E0,8.601113892E0,-3.070714417E0,9.595580216E0
8.768934167E0,2.865790558E0,8.787925415E0,-2.915187836E0,9.692198344E0
8.779013167E0,2.777923279E0,8.991951141E0,-2.840343475E0,9.830543939E0
8.789091167E0,2.667003937E0,9.203012238E0,-2.804118805E0,9.983557808E0
8.799170167E0,2.534529419E0,9.357490997E0,-2.796634369E0,1.008997725E1
8.809249167E0,2.360441437E0,9.397757263E0,-2.781515808E0,1.008098981E1
8.819327167E0,2.216291199E0,9.396110687E0,-2.753074951E0,1.003883780E1
8.829406167E0,2.077380066E0,9.405391388E0,-2.611020355E0,9.979695506E0
8.839485167E0,1.930086365E0,9.371112671E0,-2.332150269E0,9.847939426E0
8.849563167E0,1.666185150E0,9.291627960E0,-1.966460724E0,9.642483647E0
8.859642167E0,1.347497864E0,9.088200989E0,-1.824705505E0,9.367000474E0
8.869721167E0,1.115929413E0,8.764573975E0,-2.013313293E0,9.061814709E0
8.879799167E0,1.088237000E0,8.466244354E0,-2.327360229E0,8.847494497E0
8.889878167E0,1.223555603E0,8.270301819E0,-2.567311249E0,8.745631340E0
8.899956458E0,1.376687164E0,8.082741852E0,-2.525997162E0,8.579431511E0
8.910035458E0,1.465003510E0,7.885302429E0,-2.030377808E0,8.273249889E0
8.920114458E0,1.354982300E0,7.685467987E0,-1.542093201E0,7.954900795E0
8.930192458E0,1.088386688E0,7.423213348E0,-1.256487122E0,7.607065261E0
8.940271458E0,6.953041077E-1,7.264243927E0,-1.234033813E0,7.401049053E0
8.950350458E0,3.311114502E-1,7.318730621E0,-1.421743469E0,7.462895363E0
8.960428458E0,-1.372645569E-1,7.357799377E0,-1.638193359E0,7.539212871E0
8.970507458E0,-5.589376831E-1,7.254364471E0,-1.645079041E0,7.459524131E0
8.980586458E0,-8.229885864E-1,7.001839600E0,-1.340761871E0,7.176399542E0
8.990664458E0,-1.013542328E0,6.478827209E0,-9.044192505E-1,6.619701220E0
9.000743458E0,-1.201401672E0,5.473218384E0,-2.465373230E-1,5.608945187E0
9.010822458E0,-1.426982574E0,4.118236084E0,4.561015320E-1,4.382256989E0
9.020900458E0,-1.546284485E0,2.936293945E0,8.957373047E-1,3.437319182E0
9.030979458E0,-1.330882416E0,1.916464691E0,1.070573730E0,2.567141023E0
9.041057458E0,-8.647517395E-1,1.428030396E0,1.093775482E0,1.995848488E0
9.051136458E0,-4.216731262E-1,1.443298645E0,1.091230774E0,1.857876155E0
9.061215458E0,-2.556683350E-1,1.878743134E0,1.392703857E0,2.352587107E0
9.071293458E0,-3.174897766E-1,2.929557953E0,1.596130829E0,3.351230100E0
9.081372458E0,-2.564167786E-1,5.274431763E0,1.333876190E0,5.446522347E0
9.091451458E0,-2.871029663E-1,8.900491333E0,1.047970734E0,8.966572185E0
9.101529458E0,-2.152523804E-1,1.307560913E1,6.412664795E-1,1.309309400E1
9.111608458E0,-4.192781067E-1,1.688473801E1,1.709295502E0,1.697621462E1
9.121687458E0,-1.905986481E0,1.993284943E1,2.929857330E0,2.023697939E1
9.131765458E0,-3.409459991E0,2.367386993E1,3.739972687E0,2.420875732E1
9.141844458E0,-3.861968994E0,2.816737564E1,4.484225006E0,2.878235795E1
9.151923458E0,-4.910538483E0,3.077480347E1,4.949457550E0,3.155469928E1
9.162001458E0,-5.922883301E0,3.166485260E1,2.879412231E0,3.234245587E1
9.172080458E0,-4.898114319E0,3.229010239E1,-4.156855774E-1,3.266213451E1
9.182158458E0,-2.500400391E0,3.340992371E1,-1.000220032E0,3.351828522E1
9.192237458E0,-4.628375244E-1,3.460204468E1,-2.932402039E-1,3.460638242E1
9.202316458E0,1.491049347E0,3.598816223E1,1.080752563E-1,3.601919945E1
9.212394458E0,2.605781250E0,3.645264633E1,4.273612976E-1,3.654816217E1
9.222473458E0,1.586101685E0,3.451836868E1,6.718029785E-1,3.456131963E1
9.232552458E0,-7.264393616E-1,3.235865982E1,1.441951447E0,3.239891670E1
9.242630458E0,-2.839445343E0,3.047886887E1,2.575693817E0,3.071901847E1
9.252709458E0,-4.795727234E0,2.680356171E1,2.665656738E0,2.735937948E1
9.262788458E0,-5.308411102E0,2.212279541E1,2.513423309E0,2.288918089E1
9.272866458E0,-4.103117523E0,1.720177872E1,1.737886047E-1,1.768521888E1
9.282945458E0,-1.603914642E0,1.120794296E1,-5.393284607E0,1.254105444E1
9.293024458E0,6.777905273E-1,5.406606903E0,-7.106771393E0,8.955277652E0
9.303102458E0,4.183650055E0,1.314266968E-1,-8.722212067E0,9.674563768E0
9.313181458E0,8.638386383E0,-3.379821625E0,-1.222403000E1,1.534509117E1
9.323260458E0,1.345297440E1,-5.215005341E0,-1.384141663E1,1.999408950E1
9.333338458E0,1.496617767E1,-1.198288147E1,-9.894274750E0,2.157481391E1
9.343417458E0,1.489163269E1,-2.294563431E1,-1.503623199E0,2.739568836E1
9.353495458E0,1.447190552E1,-3.116998169E1,-2.685565338E0,3.447051014E1
9.363574458E0,8.683143311E0,-3.266207886E1,-4.875661011E0,3.414645579E1
9.373653458E0,-4.185446320E0,-2.353016876E1,-1.324745178E0,2.393620172E1
9.383731458E0,-3.244652710E0,-1.454944427E1,6.008505249E-1,1.491895175E1
9.393810458E0,-2.413281555E0,-1.153142029E1,2.789598999E0,1.210699981E1
9.403889458E0,-4.252506866E0,-7.180268555E0,3.354673920E0,8.994104084E0
9.413967458E0,-3.922143860E0,-3.072061615E0,1.263971558E0,5.139883182E0
9.424046458E0,-3.072660370E0,2.423460388E0,-2.685415649E-1,3.922565050E0
9.434125458E0,-2.685864716E0,7.646548920E0,6.673123169E-1,8.131966883E0
9.444203458E0,-3.379522247E0,1.431937271E1,1.508113861E0,1.478986183E1
9.454282458E0,-3.284918976E0,2.284519318E1,9.836045837E-1,2.310110434E1
9.464361458E0,-4.102967834E-1,3.029190765E1,4.014950867E0,3.055957858E1
9.474439458E0,2.969524841E0,2.659250061E1,6.257437592E0,2.747971419E1
9.484518458E0,-1.082249451E0,1.475017685E1,4.372706909E0,1.542269583E1
9.494597458E0,-2.710862732E0,9.657616882E0,2.680326233E0,1.038279776E1
9.504675458E0,-2.463876343E0,8.284971313E0,1.086291046E0,8.711570727E0
9.514754458E0,-1.468745728E0,6.354735260E0,-3.890409851E-1,6.533852395E0
9.524832458E0,-7.854167175E-1,4.687502289E0,-1.281036072E0,4.922459806E0
9.534911458E0,-3.838018799E-1,3.223097534E0,-2.384391632E0,4.027528405E0
9.544990458E0,6.445596313E-1,1.537452850E0,-4.227658539E0,4.544481830E0
9.555068458E0,2.028731232E0,2.290237427E-2,-5.408702545E0,5.776706514E0
9.565147458E0,3.609294434E0,-7.677534485E-1,-6.967111816E0,7.883977342E0
9.575226458E0,5.082530823E0,-7.316784668E-1,-7.563621368E0,9.141982342E0
9.585304458E0,5.767356720E0,-4.005670166E-1,-4.686903534E0,7.442440608E0
9.595383458E0,5.196743317E0,-8.867559814E-1,-3.293151855E-1,5.282132691E0
9.605462458E0,3.809428253E0,-1.662442932E0,2.382745056E0,4.790922053E0
9.615540458E0,2.253713379E0,-1.778751068E0,3.697461090E0,4.681281648E0
9.625619458E0,6.727011108E-1,-2.472857666E0,4.082759857E0,4.820423205E0
9.635698458E0,-1.051263885E0,-4.430786133E0,2.776576080E0,5.333516311E0
9.645776458E0,-3.739972687E0,-7.568261719E0,9.562115479E-1,8.495900286E0
9.655855458E0,-6.581064606E0,-1.001387604E1,9.425898743E-1,1.201984194E1
9.665933458E0,-7.239096222E0,-1.193557983E1,2.198777618E0,1.413142608E1
9.676012458E0,-4.483626251E0,-1.338980576E1,9.214837646E-1,1.415058073E1
9.686091458E0,2.065704346E-2,-1.216969299E1,-5.126688995E0,1.320548349E1
9.696169458E0,4.454137573E0,-1.135074600E1,-8.719966736E0,1.499055023E1
9.706248458E0,4.833748169E0,-5.386548615E0,-1.125644211E1,1.338235840E1
9.716327458E0,4.134402466E0,6.544540558E0,-1.098864899E1,1.344152898E1
9.726405458E0,7.309000854E0,2.051678513E1,-1.008033783E1,2.399944116E1
9.736484458E0,8.296048279E0,6.034206802E1,1.129745682E1,6.194854414E1
9.746563458E0,-1.391326721E1,7.998092880E1,6.425088959E0,8.143592417E1
9.756641458E0,2.119592285E-1,6.714706696E1,2.025887146E0,6.717795581E1
9.766720458E0,7.659571838E-1,3.413411774E1,9.757908325E0,3.550973752E1
9.776799458E0,-1.960922241E-2,4.574487305E1,5.103337555E0,4.602866334E1
9.786877458E0,-4.182452545E0,5.653084351E1,5.801485748E0,5.698145675E1
9.796956458E0,-9.328451385E0,5.239464478E1,3.776646423E0,5.335243073E1
9.807035458E0,-9.995614014E0,3.792453552E1,3.983216858E-1,3.922169494E1
9.817113458E0,-7.372917938E0,2.769615555E1,-6.589297485E-1,2.866829502E1
9.827192458E0,-3.701502686E0,2.177267349E1,-3.324137421E0,2.233383807E1
9.837270458E0,7.911048889E-1,1.777343994E1,-7.473209381E0,1.929688764E1
9.847349458E0,2.857407990E0,1.308099792E1,-1.033076706E1,1.691159470E1
9.857428458E0,4.951702881E0,7.329059143E0,-9.231004028E0,1.278459638E1
