"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.244976958E0,6.900650024E-2,-9.681716766E0,1.183139648E0,9.753984871E0
3.255056958E0,2.520758057E-1,-9.693542175E0,1.170266418E0,9.767181047E0
3.265137958E0,4.107458496E-1,-9.670490112E0,1.203347626E0,9.753724246E0
3.275217958E0,5.713618469E-1,-9.643546143E0,1.277742920E0,9.744591502E0
3.285298958E0,6.845265198E-1,-9.612261200E0,1.340013428E0,9.729325666E0
3.295378958E0,7.661068726E-1,-9.642049255E0,1.390608215E0,9.771889520E0
3.305459958E0,8.319699097E-1,-9.717492371E0,1.441951447E0,9.859059584E0
3.315539958E0,8.436456299E-1,-9.770482178E0,1.538201294E0,9.926737790E0
3.325620958E0,8.318202209E-1,-9.837991791E0,1.689686279E0,1.001663851E1
3.335700958E0,7.890092468E-1,-9.957443390E0,1.831890564E0,1.015524680E1
3.345781958E0,7.479945374E-1,-1.005249573E1,2.023641815E0,1.028140518E1
3.355861958E0,7.376660156E-1,-1.012449600E1,2.239193573E0,1.039536235E1
3.365942958E0,8.162525940E-1,-1.017553986E1,2.451152802E0,1.049838224E1
3.376022958E0,1.004860382E0,-1.021386017E1,2.577789459E0,1.058195079E1
3.386103958E0,1.251098328E0,-1.018257523E1,2.630479889E0,1.059101080E1
3.396183958E0,1.482966156E0,-1.008797195E1,2.598745880E0,1.052234988E1
3.406264958E0,1.553170166E0,-9.970017242E0,2.451452179E0,1.038379503E1
3.416344958E0,1.599423981E0,-9.830507355E0,2.399210815E0,1.024466908E1
3.426425958E0,1.598226471E0,-9.638905792E0,2.367177429E0,1.005317670E1
3.436505958E0,1.561852112E0,-9.481283569E0,2.344275055E0,9.890892057E0
3.446586958E0,1.508862305E0,-9.342971191E0,2.343676300E0,9.749902294E0
3.456666958E0,1.470242615E0,-9.248218231E0,2.517764282E0,9.696921717E0
3.466747958E0,1.178199921E0,-9.329499207E0,2.525697784E0,9.736881420E0
3.476827958E0,1.065933380E0,-9.433083801E0,2.554887085E0,9.830906977E0
3.486908458E0,1.071771240E0,-9.454189911E0,2.614313507E0,9.867372273E0
3.496988458E0,1.000818787E0,-9.455237732E0,2.548001404E0,9.843549663E0
3.507069458E0,9.714797974E-1,-9.380093994E0,2.498903503E0,9.755739595E0
3.517149458E0,9.696835327E-1,-9.211245117E0,2.471809845E0,9.586300990E0
3.527230458E0,9.907896423E-1,-9.046288147E0,2.437082062E0,9.421059512E0
3.537310458E0,1.090931396E0,-8.884324951E0,2.434237976E0,9.276145518E0
3.547391458E0,1.197060699E0,-8.796008606E0,2.425256653E0,9.202423134E0
3.557471458E0,1.290616150E0,-8.778644714E0,2.453547821E0,9.205986638E0
3.567552458E0,1.369651794E0,-8.786129150E0,2.500101013E0,9.237018814E0
3.577633458E0,1.400787048E0,-8.812174988E0,2.593057709E0,9.291963229E0
3.587713458E0,1.398691406E0,-8.828341370E0,2.691103821E0,9.334773096E0
3.597794458E0,1.378483429E0,-8.857680359E0,2.778372345E0,9.384991784E0
3.607874458E0,1.377734985E0,-8.943302307E0,2.870730286E0,9.493255618E0
3.617955458E0,1.351240082E0,-9.148824921E0,2.921025696E0,9.698414216E0
3.628035458E0,1.271156616E0,-9.468110962E0,2.959346008E0,1.000093461E1
3.638116458E0,1.209335175E0,-9.692793732E0,3.003504181E0,1.021928467E1
3.648196458E0,1.141077118E0,-9.812844086E0,3.077450409E0,1.034720576E1
3.658277458E0,1.078656921E0,-9.785600739E0,3.180735626E0,1.034594421E1
3.668357458E0,1.089584198E0,-9.675729218E0,3.257825317E0,1.026744152E1
3.678438458E0,1.168470154E0,-9.549242249E0,3.274590454E0,1.016249441E1
3.688518458E0,1.247655487E0,-9.400900726E0,3.324586487E0,1.004920166E1
3.698599458E0,1.354533234E0,-9.355994110E0,3.444487152E0,1.006150475E1
3.708679458E0,1.528471527E0,-9.390123138E0,3.640878754E0,1.018659098E1
3.718760458E0,1.715582428E0,-9.561367035E0,3.839815063E0,1.044543644E1
3.728840458E0,1.843266907E0,-9.787995758E0,3.927981720E0,1.070661171E1
3.738921458E0,1.975142670E0,-9.902657318E0,3.878135376E0,1.081682692E1
3.749001458E0,2.018402710E0,-9.987381134E0,3.675456848E0,1.083193032E1
3.759082458E0,2.074386292E0,-9.955946503E0,3.655099182E0,1.080665070E1
3.769162458E0,2.049388275E0,-9.977351990E0,3.881278839E0,1.090008580E1
3.779243458E0,1.895957336E0,-1.019290375E1,4.223766632E0,1.119509471E1
3.789323458E0,1.643432465E0,-1.050171158E1,4.368216248E0,1.149208987E1
3.799404458E0,1.478325806E0,-1.048779053E1,4.378844147E0,1.146095430E1
3.809484458E0,1.283580780E0,-9.981992340E0,4.322710876E0,1.095324518E1
3.819565458E0,1.076411591E0,-9.291328583E0,4.451443176E0,1.035870625E1
3.829645458E0,9.780661011E-1,-8.910819855E0,4.802163849E0,1.016956742E1
3.839726458E0,1.203497314E0,-8.753646698E0,5.048850861E0,1.017672007E1
3.849806458E0,1.488804016E0,-8.697812805E0,5.087320862E0,1.018574094E1
3.859887458E0,1.655257874E0,-8.500523071E0,5.034480743E0,1.001722354E1
3.869967458E0,1.222657471E0,-8.305179291E0,4.678071899E0,9.610163944E0
3.880048458E0,1.102008362E0,-8.212521973E0,4.634213104E0,9.493991293E0
3.890128458E0,1.091530151E0,-8.014783173E0,4.592449951E0,9.301547394E0
3.900209458E0,1.124311981E0,-7.756420441E0,4.383783875E0,8.980183547E0
3.910289458E0,1.233734436E0,-7.395221558E0,4.247567139E0,8.617031342E0
3.920370458E0,1.079854431E0,-7.095395050E0,4.374503174E0,8.405176651E0
3.930450458E0,9.749226379E-1,-6.968159637E0,4.569397888E0,8.389584015E0
3.940531458E0,1.258433075E0,-6.966063995E0,4.481081543E0,8.377934900E0
3.950611458E0,2.115999756E0,-6.720724182E0,4.261188812E0,8.234277053E0
3.960692458E0,2.443967743E0,-6.772366791E0,4.813689880E0,8.660804844E0
3.970772458E0,2.318378906E0,-7.480993195E0,5.798342285E0,9.744789027E0
3.980853458E0,2.238145752E0,-8.061186676E0,6.370602264E0,1.051554089E1
3.990934458E0,2.235151978E0,-8.368647308E0,6.231691132E0,1.067071396E1
4.001014458E0,2.286195831E0,-8.181237030E0,5.853278046E0,1.031601641E1
4.011094458E0,2.012265472E0,-7.856412506E0,5.200186157E0,9.634021272E0
4.021175458E0,2.011367340E0,-7.495063934E0,4.845274200E0,9.148675534E0
4.031256458E0,2.164498901E0,-7.057074738E0,4.533173218E0,8.662391054E0
4.041336458E0,2.305805054E0,-6.708150330E0,3.993545380E0,8.140296216E0
4.051417458E0,2.212998047E0,-6.700366516E0,4.502037964E0,8.370222078E0
4.061497458E0,2.076631622E0,-6.954238586E0,5.700445862E0,9.228700680E0
4.071578458E0,2.043849792E0,-7.185956726E0,6.025120697E0,9.597779715E0
4.081658458E0,2.385589142E0,-7.113956451E0,5.364095306E0,9.223498816E0
4.091739458E0,2.626138916E0,-6.903045044E0,4.992567902E0,8.914839917E0
4.101819458E0,2.638114014E0,-6.747518463E0,5.190905457E0,8.912583824E0
4.111900458E0,2.630330200E0,-6.585405579E0,5.306465149E0,8.856905553E0
4.121980458E0,2.759062500E0,-6.418352966E0,5.216502228E0,8.718920585E0
4.132061458E0,2.903362427E0,-6.248605957E0,4.828359375E0,8.413539329E0
4.142141458E0,2.946622467E0,-6.082002411E0,4.476890259E0,8.106533395E0
4.152222458E0,2.674787750E0,-6.020180969E0,4.504732361E0,7.980581561E0
4.162302458E0,2.214794312E0,-6.058201904E0,4.868925018E0,8.081680208E0
4.172383458E0,1.852697296E0,-6.078858948E0,5.068759460E0,8.128796703E0
4.182463458E0,1.487606506E0,-6.140680389E0,5.214556274E0,8.192223502E0
4.192544458E0,1.309776306E0,-6.176905060E0,5.497467957E0,8.372086002E0
4.202624458E0,1.177301788E0,-6.119574280E0,5.618117065E0,8.390379504E0
4.212705458E0,1.153351593E0,-6.046675873E0,5.293891296E0,8.118977403E0
4.222785458E0,1.228495331E0,-5.957012329E0,5.166206818E0,7.980281295E0
4.232866458E0,1.185235291E0,-5.846841431E0,5.144651642E0,7.877675922E0
4.242946458E0,1.125210114E0,-5.898484039E0,5.179379425E0,7.929954791E0
4.253027458E0,9.849517822E-1,-5.857020264E0,5.027744751E0,7.781582979E0
4.263107458E0,1.119072876E0,-5.898034973E0,5.039719849E0,7.838234291E0
4.273188458E0,9.692344666E-1,-5.988446960E0,4.883594513E0,7.787837172E0
4.283268458E0,9.916877747E-1,-6.148015137E0,4.842280426E0,7.888549581E0
4.293349458E0,8.491841125E-1,-6.362968140E0,4.951702881E0,8.107270726E0
4.303429458E0,6.863227844E-1,-6.590794373E0,5.039121094E0,8.324803350E0
4.313510458E0,5.361849976E-1,-6.819818115E0,5.185965729E0,8.584384312E0
4.323590458E0,3.983216858E-1,-7.047494659E0,5.290149078E0,8.821083744E0
4.333671458E0,2.701881409E-1,-7.189848633E0,5.504952393E0,9.059328112E0
4.343751458E0,1.151106262E-1,-7.237749023E0,5.735473022E0,9.235470328E0
4.353832458E0,6.481521606E-2,-7.273374939E0,5.894292755E0,9.362097580E0
4.363912458E0,1.474433899E-1,-7.203619995E0,5.948330383E0,9.343260402E0
4.373993458E0,5.948629761E-1,-7.017556915E0,5.766907654E0,9.102592538E0
4.384073458E0,1.195713501E0,-7.026837616E0,5.630092163E0,9.083177606E0
4.394154458E0,1.873204651E0,-7.395371246E0,5.996829529E0,9.703730001E0
4.404234458E0,2.175725555E0,-8.348439331E0,6.263874207E0,1.066144179E1
4.414315458E0,2.165995789E0,-9.969717865E0,5.731132050E0,1.170182407E1
4.424395458E0,2.545756073E0,-1.171912994E1,4.704566803E0,1.288222921E1
4.434476458E0,2.856210480E0,-1.313877777E1,4.026476898E0,1.403559531E1
4.444557458E0,2.251917114E0,-1.384246445E1,3.849544830E0,1.454317531E1
4.454637458E0,8.210426331E-1,-1.371313339E1,4.334985352E0,1.440542385E1
4.464718458E0,-4.983137512E-1,-1.288505539E1,4.864733734E0,1.378182148E1
4.474798458E0,-6.125262451E-1,-1.182436111E1,4.737648010E0,1.275288253E1
4.484879458E0,4.364923096E-1,-1.090078171E1,4.311184845E0,1.173046811E1
4.494959583E0,1.705553284E0,-1.026714935E1,4.202510834E0,1.122427571E1
4.505040583E0,2.757266235E0,-9.929451599E0,4.757556610E0,1.135036876E1
4.515120583E0,3.993994446E0,-9.776619415E0,5.011129303E0,1.168955498E1
4.525201583E0,5.272186432E0,-9.728868713E0,4.472249908E0,1.193515209E1
4.535281583E0,5.258265381E0,-9.750872955E0,3.587739258E0,1.164477356E1
4.545362583E0,4.647834778E0,-9.954898682E0,3.059038696E0,1.140438923E1
4.555442583E0,4.717589722E0,-1.012015503E1,3.266656952E0,1.163375426E1
4.565523583E0,5.359904022E0,-1.014605118E1,3.673510895E0,1.204846911E1
4.575603583E0,5.749543762E0,-9.996661835E0,3.555406494E0,1.206778425E1
4.585684583E0,5.510939941E0,-9.648485870E0,2.842139740E0,1.146915415E1
4.595764583E0,4.842729492E0,-8.989107056E0,2.239642639E0,1.045332836E1
4.605845583E0,3.445235596E0,-8.001909943E0,1.603465576E0,8.858403518E0
4.615925583E0,1.566043396E0,-7.089257813E0,1.515448608E0,7.416647001E0
4.626006583E0,3.927832031E-1,-6.410120087E0,2.282902679E0,6.815831777E0
4.636086583E0,-6.511459351E-2,-5.755980377E0,2.214045868E0,6.167458887E0
4.646167583E0,2.170486450E-2,-5.165009308E0,1.815424805E0,5.474811364E0
4.656247583E0,2.959346008E-1,-4.989274750E0,1.542542267E0,5.230666923E0
4.666328583E0,4.459226990E-1,-5.424569550E0,2.065704346E-1,5.446785584E0
4.676408583E0,1.056053925E0,-6.182443542E0,-1.739083557E0,6.508630399E0
4.686489583E0,2.052681427E0,-7.142696686E0,-2.854563904E0,7.961165246E0
4.696569583E0,2.723586273E0,-8.721164246E0,-1.429227905E0,9.247665673E0
4.706650583E0,2.089055786E0,-1.152618118E1,1.997745667E0,1.188309701E1
4.716730583E0,7.319778442E-2,-1.470377335E1,3.684887238E0,1.515865108E1
4.726811583E0,-1.964365082E0,-1.682276688E1,3.338357849E0,1.726293279E1
4.736891583E0,-3.770808563E0,-1.731344650E1,2.869682465E0,1.795019511E1
4.746972583E0,-4.111949158E0,-1.604004456E1,1.415306854E0,1.661909290E1
4.757052583E0,-1.576820984E0,-1.352033432E1,-3.724255371E-1,1.361706669E1
4.767133583E0,1.131497040E0,-1.054392380E1,-9.355545044E-1,1.064565061E1
4.777213583E0,2.321372681E0,-7.762857056E0,1.796264648E-2,8.102533150E0
4.787294583E0,3.373385010E0,-5.616320801E0,1.714684296E0,6.772217362E0
4.797374583E0,3.930077362E0,-4.689597931E0,3.036435699E0,6.830649939E0
4.807455583E0,2.574196930E0,-5.257966003E0,3.735182648E0,6.944370795E0
4.817535583E0,1.299447784E0,-7.198979645E0,4.143982544E0,8.407524237E0
4.827616583E0,1.026565247E0,-9.954150238E0,4.413871307E0,1.093714785E1
4.837696583E0,4.697232056E-1,-1.248897903E1,4.142036591E0,1.316630944E1
4.847777583E0,-8.178991699E-1,-1.411489792E1,3.566932526E0,1.458157433E1
4.857857583E0,-2.071841583E0,-1.442864548E1,2.926564178E0,1.486751882E1
4.867938583E0,-2.013762360E0,-1.330762665E1,2.354004822E0,1.366343678E1
4.878018583E0,-1.363813934E0,-1.135972733E1,1.760189667E0,1.157590865E1
4.888099583E0,-3.382965088E-1,-9.325158234E0,1.281036072E0,9.418814895E0
4.898179583E0,7.702981567E-1,-7.573051758E0,1.129850464E0,7.695520401E0
4.908260583E0,1.194515991E0,-6.562054138E0,1.074016571E0,6.755807469E0
4.918340583E0,6.012995911E-1,-6.507268066E0,8.180488586E-1,6.585992926E0
4.928421583E0,-7.006929016E-1,-7.322921906E0,2.838098145E-1,7.361841060E0
4.938502583E0,-2.072739716E0,-8.708740082E0,-3.899391174E-1,8.960494197E0
4.948582583E0,-3.205733643E0,-1.030636780E1,-1.300645294E0,1.087150512E1
4.958663583E0,-3.827091522E0,-1.155522079E1,-1.921254730E0,1.232318858E1
4.968743583E0,-3.808829498E0,-1.197869019E1,-1.867516479E0,1.270762836E1
4.978824583E0,-3.484304352E0,-1.163111298E1,-1.414259033E0,1.222388214E1
4.988904583E0,-2.903661804E0,-1.084854034E1,-1.048569489E0,1.127925429E1
4.998985583E0,-1.665586395E0,-1.005968079E1,-7.759863281E-1,1.022611903E1
5.009065583E0,-1.672023010E-1,-9.449549561E0,-3.516188049E-1,9.457567303E0
5.019146583E0,1.181193695E0,-9.167236633E0,5.849835205E-1,9.261514550E0
5.029226583E0,1.865121460E0,-9.208700409E0,1.791025543E0,9.564863500E0
5.039307583E0,2.043700104E0,-9.432335358E0,2.838247833E0,1.005988624E1
5.049387583E0,2.074386292E0,-9.584119720E0,3.478017426E0,1.040456796E1
5.059468583E0,1.968706055E0,-9.746681671E0,3.578458557E0,1.056782725E1
5.069548583E0,1.920805664E0,-1.005968079E1,3.251688080E0,1.074523835E1
5.079629583E0,1.643582153E0,-1.023197250E1,2.441123657E0,1.064676985E1
5.089709583E0,1.115180969E0,-1.019814285E1,1.645677795E0,1.039009151E1
5.099790583E0,4.248165894E-1,-1.013572266E1,1.020278320E0,1.019579868E1
5.109870583E0,-3.237767029E-1,-1.023706192E1,4.068539429E-1,1.025025845E1
5.119951583E0,-1.095571747E0,-1.019050873E1,-4.056564331E-2,1.024931174E1
5.130031583E0,-1.803898773E0,-9.852062531E0,-2.362088013E-1,1.001863172E1
5.140112583E0,-2.227517853E0,-9.449998627E0,-1.811233521E-1,9.710670188E0
5.150192583E0,-2.341281281E0,-8.949140167E0,1.252894592E-1,9.251183990E0
5.160273583E0,-2.388732605E0,-8.499325562E0,4.114942932E-1,8.838207172E0
5.170353583E0,-2.360740814E0,-8.399183807E0,6.882687378E-1,8.751748378E0
5.180434583E0,-1.890718231E0,-8.820407867E0,9.340576172E-1,9.069006231E0
5.190514583E0,-1.293310547E0,-9.351802826E0,1.064885559E0,9.500676266E0
5.200595583E0,-6.953041077E-1,-9.516460419E0,8.833131409E-1,9.582625361E0
5.210675583E0,-1.842668152E-1,-9.535171509E0,1.301393738E0,9.625335091E0
5.220756583E0,-1.986369324E-1,-9.663454742E0,1.236728210E0,9.744296324E0
5.230836583E0,-8.240364075E-1,-9.689949646E0,-9.849517822E-2,9.725423458E0
5.240917583E0,-1.259630585E0,-9.414372711E0,-6.765930176E-1,9.522334843E0
5.250997583E0,-1.319356384E0,-9.184750214E0,7.288343811E-1,9.307606422E0
5.261078583E0,-1.332678680E0,-9.436526642E0,2.400558014E0,9.827855631E0
5.271158583E0,-1.241218872E0,-9.825417938E0,2.439327393E0,1.019949901E1
5.281239583E0,-7.185058594E-1,-1.004710693E1,1.845961304E0,1.024051666E1
5.291319583E0,7.541317749E-1,-1.029409332E1,1.231788483E0,1.039492063E1
5.301400583E0,1.298250275E0,-1.013123199E1,1.007255402E0,1.026361919E1
5.311480583E0,1.442550201E0,-9.800270233E0,8.668473816E-1,9.943725263E0
5.321561583E0,1.400637360E0,-9.475146332E0,1.054407349E0,9.635972078E0
5.331641583E0,1.155596924E0,-9.321865082E0,8.596623230E-1,9.432475400E0
5.341722583E0,7.198530579E-1,-9.452992401E0,5.334906006E-1,9.495360234E0
5.351802583E0,2.709365845E-1,-9.734706573E0,2.231858826E-1,9.741033346E0
5.361883583E0,-2.297721863E-1,-9.939181366E0,1.743873596E-1,9.943366253E0
5.371964583E0,-7.695497131E-1,-1.006941055E1,1.532812500E-1,1.009993717E1
5.382044583E0,-1.329984283E0,-1.029633865E1,1.811233521E-2,1.038189655E1
5.392125583E0,-1.472487946E0,-1.060634399E1,1.487905884E-1,1.070910324E1
5.402205583E0,-1.278790741E0,-1.081231567E1,5.993536377E-1,1.090415979E1
5.412286583E0,-1.113235016E0,-1.093955109E1,1.045276337E0,1.104561781E1
5.422366583E0,-9.240284729E-1,-1.095526840E1,7.716453552E-1,1.102121459E1
5.432447583E0,-9.080117798E-1,-1.062355820E1,7.020401001E-2,1.066252328E1
5.442527583E0,-7.348219299E-1,-9.921368408E0,-1.875599670E-1,9.950311206E0
5.452608583E0,-4.543052673E-1,-9.326206055E0,-3.673361206E-1,9.344487598E0
5.462688583E0,-2.999761963E-1,-8.982820129E0,-8.827143860E-1,9.031070140E0
5.472769583E0,-3.104544067E-1,-8.936416626E0,-1.388961639E0,9.049040750E0
5.482849583E0,-4.930746460E-1,-9.134903870E0,-1.616338806E0,9.289894641E0
5.492930917E0,-8.421487427E-1,-9.474547577E0,-1.718276825E0,9.665854413E0
5.503010917E0,-1.209185486E0,-9.822723541E0,-1.783840485E0,1.005634696E1
5.513091917E0,-1.430724792E0,-1.025652145E1,-1.947300568E0,1.053732344E1
5.523171917E0,-1.415157166E0,-1.062640228E1,-1.788630524E0,1.086840809E1
5.533252917E0,-1.357826385E0,-1.087578369E1,-1.461860046E0,1.105727806E1
5.543332917E0,-1.308878174E0,-1.108534790E1,-1.371448059E0,1.124628694E1
5.553413917E0,-1.309925995E0,-1.121123611E1,-1.155596924E0,1.134650279E1
5.563493917E0,-1.291214905E0,-1.120030884E1,-8.637039185E-1,1.130752574E1
5.573574917E0,-1.250349884E0,-1.096933914E1,-7.102729797E-1,1.106319410E1
5.583654917E0,-1.103355560E0,-1.055290512E1,-7.661068726E-1,1.063805056E1
5.593735917E0,-8.590635681E-1,-1.000205063E1,-8.385562134E-1,1.007383658E1
5.603815917E0,-6.947053528E-1,-9.306596832E0,-7.182064819E-1,9.360084437E0
5.613896917E0,-5.402265930E-1,-8.552165680E0,-4.276606750E-1,8.579876237E0
5.623976917E0,-4.272116089E-1,-7.787555695E0,-6.780899048E-2,7.799559700E0
5.634057917E0,-4.351451111E-1,-7.042854309E0,4.423301697E-1,7.070134657E0
5.644137917E0,-4.986131287E-1,-6.442452850E0,8.006849670E-1,6.511137397E0
5.654218917E0,-2.471360779E-1,-6.070027313E0,8.994795227E-1,6.141284168E0
5.664298917E0,9.475296021E-2,-5.816454620E0,1.160536652E0,5.931860399E0
5.674379917E0,1.595681763E-1,-5.439089355E0,1.800605621E0,5.731608467E0
5.684459917E0,7.484436035E-4,-5.033133545E0,2.563419342E0,5.648322987E0
5.694540917E0,-2.613565063E-1,-5.421725464E0,3.275338898E0,6.339657650E0
5.704620917E0,-5.724096680E-1,-6.552773438E0,4.173171844E0,7.789855955E0
5.714701917E0,-1.105151825E0,-8.041577454E0,5.411696320E0,9.755756534E0
5.724781917E0,-1.166973267E0,-9.693691864E0,7.403304749E0,1.225309797E1
5.734862917E0,-8.996292114E-2,-1.096544724E1,8.973988495E0,1.416974227E1
5.744942917E0,1.606609039E0,-1.032028885E1,7.764653320E0,1.301458396E1
5.755023917E0,2.894979858E0,-6.642886047E0,5.236261139E0,8.940205486E0
5.765103917E0,2.848276978E0,-2.360142059E0,4.489913177E0,5.817411162E0
5.775184917E0,3.147205353E0,-1.483415222E-1,4.416565704E0,5.425215144E0
5.785264917E0,1.399439850E0,-1.572180634E0,2.240391083E0,3.074009766E0
5.795345917E0,-1.503174133E0,-5.298980713E0,-1.055305481E-1,5.509071225E0
5.805425917E0,-1.339564362E0,-8.774603119E0,3.221151581E0,9.442664353E0
5.815506917E0,1.234183502E0,-1.267354523E1,9.663754120E0,1.598530892E1
5.825587917E0,3.080893250E0,-1.913994827E1,1.091335556E1,2.224704144E1
5.835667917E0,2.104922791E0,-2.656555664E1,8.994645538E0,2.812584484E1
5.845748917E0,-3.906875610E-1,-3.139047318E1,4.942721558E0,3.177963089E1
5.855828917E0,-3.316353607E0,-3.340184052E1,2.430645447E0,3.365396245E1
5.865909917E0,-3.955674133E0,-3.489378799E1,3.114722900E0,3.525514568E1
5.875989917E0,-1.068777466E-1,-3.859184784E1,1.410816193E0,3.861777499E1
5.886070917E0,3.070115662E0,-4.038481934E1,-5.469625854E-1,4.050504180E1
5.896150917E0,1.711840210E0,-3.606689850E1,4.495152283E-1,3.611029809E1
5.906231917E0,-8.589138794E-1,-2.751982224E1,4.643344116E-1,2.753713775E1
5.916311917E0,3.203338623E-2,-1.933154984E1,2.250569916E0,1.946214043E1
5.926392917E0,1.256786499E0,-1.296289352E1,4.710853729E0,1.384948604E1
5.936472917E0,1.604064331E0,-8.782536621E0,5.160069580E0,1.031175494E1
5.946553917E0,9.177415466E-1,-5.332061920E0,2.288291473E0,5.874471188E0
5.956633917E0,-3.689826965E-1,-1.630708923E0,1.025816803E0,1.961545293E0
5.966714917E0,-1.670226746E0,3.027304688E0,3.280727692E0,4.766277923E0
5.976794917E0,1.850152588E-1,5.847440186E0,1.505269775E0,6.040912552E0
5.986875917E0,2.706072693E0,5.724246368E0,-3.169209595E0,7.080516603E0
5.996955917E0,2.915786591E0,4.932542725E0,-6.052663422E0,8.334657981E0
6.007036917E0,2.903811493E0,5.872887268E0,-4.701123962E0,8.063714563E0
6.017116917E0,3.264710999E0,6.959777069E0,6.694079590E-1,7.716536903E0
6.027197917E0,2.863096161E0,6.828799438E0,6.006110229E0,9.534315995E0
6.037277917E0,1.275048523E0,5.551505585E0,6.334227905E0,8.518650489E0
6.047358917E0,-3.162922668E-1,3.869154053E0,2.066901855E0,4.398008318E0
6.057438917E0,-1.261875916E0,2.392175446E0,-2.544109497E0,3.713129047E0
6.067519917E0,-1.886377258E0,1.498683472E0,-4.686604156E0,5.269604333E0
6.077599917E0,-2.329755249E0,9.756710815E-1,-4.174968109E0,4.879554518E0
6.087680917E0,-2.640359344E0,6.997947693E-1,-1.611848145E0,3.171634378E0
6.097760917E0,-3.072959747E0,6.339317322E-1,1.501377869E0,3.478374125E0
6.107841917E0,-3.111280060E0,4.384382629E-1,3.462449799E0,4.675558825E0
6.117921917E0,-2.419718170E0,5.343887329E-1,2.961741028E0,3.861672857E0
6.128002917E0,-5.944139099E-1,6.463558960E-1,1.634451141E0,1.855406795E0
6.138082917E0,8.415499878E-1,3.604504395E-1,1.051563263E0,1.394243952E0
6.148163917E0,1.129700775E0,4.697232056E-1,8.310717773E-1,1.479034831E0
6.158243917E0,1.292262726E0,7.056326294E-1,5.686674500E-1,1.578367203E0
6.168324917E0,1.718576202E0,8.036787415E-1,3.787124634E-2,1.897587393E0
6.178404917E0,2.407593384E0,8.958869934E-1,-3.817062378E-2,2.569158696E0
6.188485917E0,3.550317078E0,7.920030212E-1,1.419947205E0,3.904903354E0
6.198565917E0,4.276906128E0,2.945874023E-1,3.931873627E0,5.817072974E0
6.208646917E0,2.601739655E0,-1.410217438E0,5.836363220E0,6.543767882E0
6.218726917E0,-6.402186584E-1,-3.643423462E0,5.957910461E0,7.012924605E0
6.228807917E0,-3.411106567E0,-5.823639679E0,3.137625275E0,7.442789765E0
6.238888917E0,-4.428241425E0,-8.486602020E0,-7.036717072E0,1.188053547E1
6.248968917E0,-4.580325165E0,-1.772568924E1,-5.857619019E0,1.922215228E1
6.259049917E0,-7.472311249E0,-4.156107330E1,1.027762756E1,4.346018727E1
6.269129917E0,-1.119506973E1,-6.777276581E1,9.570647736E0,6.935470186E1
6.279210917E0,-5.594466248E0,-7.814469727E1,7.159312134E0,7.867113520E1
6.289290917E0,1.021251297E1,-7.781358582E1,6.715185699E0,7.876765375E1
6.299371917E0,1.032537827E1,-5.957191956E1,-1.024918671E0,6.046881423E1
6.309451917E0,3.163970490E0,-3.219280472E1,-5.451363831E0,3.280403561E1
6.319532917E0,4.677473145E0,-1.687785233E1,-2.733615417E0,1.772606294E1
6.329612917E0,4.655319214E0,-8.375682678E0,3.059637451E-1,9.587370397E0
6.339693917E0,3.428769836E0,-3.802542572E0,4.463717651E-1,5.139556436E0
6.349773917E0,1.122964783E0,6.785389709E-1,1.541793823E-2,1.312136712E0
6.359854917E0,-3.953279114E-1,3.607947235E0,2.680924988E-1,3.639428664E0
6.369934917E0,-1.544787598E0,6.043083344E0,1.878593445E-1,6.240233662E0
6.380015917E0,-2.725083160E0,8.216114502E0,-1.212478638E-2,8.656255700E0
6.390095917E0,-4.022135925E0,8.765472107E0,9.096583557E-1,9.687030349E0
6.400176917E0,-4.577630768E0,7.376061401E0,1.867067413E0,8.879579155E0
6.410256917E0,-4.410877533E0,5.614075470E0,1.373543701E0,7.270509356E0
6.420337917E0,-4.030219116E0,4.919519806E0,3.960763550E-1,6.371908484E0
6.430417917E0,-3.273842010E0,4.915029144E0,-4.694238281E-1,5.924180258E0
6.440498917E0,-2.405946808E0,4.956043854E0,-1.064286804E0,5.611029952E0
6.450578917E0,-1.365460510E0,4.868026886E0,-9.442364502E-1,5.143320974E0
6.460659917E0,1.300794983E-1,4.369264069E0,-9.337582397E-1,4.469820313E0
6.470739917E0,1.811083832E0,3.257975006E0,-6.035449219E-1,3.776068360E0
6.480820917E0,2.557880859E0,1.562151489E0,2.433938599E-1,3.007043787E0
6.490900792E0,2.419269104E0,3.671864319E-1,8.048762512E-1,2.575949272E0
6.500981792E0,2.340682526E0,-4.864883423E-2,6.192622375E-1,2.421703350E0
6.511061792E0,2.136956177E0,-4.879852295E-2,-4.595443726E-1,2.186354049E0
6.521142792E0,2.231110382E0,-5.598358154E-2,-5.243595886E-1,2.292583843E0
6.531222792E0,2.769690399E0,3.442840576E-2,5.783972168E-1,2.829649018E0
6.541303792E0,2.529140625E0,2.245330811E-1,8.156538391E-1,2.666881810E0
6.551383792E0,1.209933929E0,-7.108717346E-1,1.455573120E0,2.021873350E0
6.561464792E0,-9.931846619E-1,-3.292403412E0,4.978796539E0,6.051012393E0
6.571544792E0,-2.674188995E0,-7.318730621E0,8.006250916E0,1.117207046E1
