"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.275460083E0,-4.442761230E-1,-1.116049164E1,4.275109863E-1,1.117750959E1
3.285539083E0,2.406994629E-1,-1.049961594E1,9.810598755E-1,1.054809696E1
3.295619083E0,6.219566345E-1,-9.711953888E0,9.216334534E-1,9.775391890E0
3.305698083E0,-1.396595764E-1,-9.408085785E0,8.629554749E-1,9.448612336E0
3.315778083E0,1.053359528E0,-9.460626526E0,7.851173401E-1,9.551409833E0
3.325857083E0,7.041357422E-1,-9.505832520E0,3.176394653E-1,9.537166973E0
3.335937083E0,3.326083374E-1,-9.566306763E0,2.836601257E-1,9.576289284E0
3.346016083E0,2.734812927E-1,-9.609866180E0,5.111869812E-1,9.627337750E0
3.356096083E0,4.939727783E-1,-9.777816925E0,5.478607178E-1,9.805603719E0
3.366175083E0,3.400927734E-1,-9.897867279E0,4.673281860E-1,9.914728206E0
3.376255083E0,1.333726501E0,-1.005728577E1,2.986289978E-1,1.014972919E1
3.386334083E0,1.079704742E0,-9.745334473E0,2.365081787E-2,9.804991875E0
3.396414083E0,6.505471802E-1,-8.840615845E0,-3.592529297E-3,8.864519900E0
3.406493083E0,9.520202637E-1,-8.887767792E0,1.824705505E-1,8.940472829E0
3.416573083E0,6.746470642E-1,-1.043809387E1,2.957849121E-1,1.046405471E1
3.426652083E0,-2.490820312E-1,-1.071052734E1,2.722837830E-1,1.071688277E1
3.436732083E0,2.454895020E-2,-9.716145172E0,9.086105347E-2,9.716601020E0
3.446811083E0,1.845661926E-1,-9.720037079E0,9.400451660E-2,9.722243689E0
3.456891083E0,-1.820214844E-1,-1.003109024E1,2.179467773E-1,1.003510857E1
3.466970083E0,-1.257385254E-1,-9.538165283E0,4.155358887E-1,9.548040491E0
3.477050083E0,7.707472229E-1,-1.062819855E1,3.353027344E-1,1.066138282E1
3.487129083E0,-4.058061218E-1,-1.013287857E1,2.897973633E-1,1.014514116E1
3.497209083E0,-4.340972900E-3,-9.655970306E0,2.888992310E-1,9.660292137E0
3.507288083E0,6.312373352E-1,-9.510472870E0,3.333567810E-1,9.537226092E0
3.517368083E0,4.050576782E-1,-1.032822235E1,4.905299377E-1,1.034779533E1
3.527446958E0,-6.774911499E-1,-8.220006409E0,3.854484558E-1,8.256880169E0
3.537526958E0,1.591340790E0,-1.067579956E1,8.750802612E-1,1.082916558E1
3.547605958E0,-1.190025330E-1,-1.137275024E1,4.439767456E-1,1.138203519E1
3.557685958E0,3.067121887E-1,-1.127709915E1,3.613485718E-1,1.128705499E1
3.567764958E0,4.291575623E-1,-1.118548965E1,5.222639465E-1,1.120589642E1
3.577844958E0,8.147557068E-1,-1.086904770E1,6.577322388E-1,1.091936978E1
3.587923958E0,3.156036987E0,-1.431278641E1,3.827540588E-1,1.466161399E1
3.598003958E0,4.947212219E-1,-1.434481979E1,9.101074219E-1,1.438217298E1
3.608082958E0,8.946894836E-1,-1.067415298E1,9.126521301E-1,1.075039279E1
3.618162958E0,1.914818115E0,-6.881190491E0,2.704875183E-1,7.147760102E0
3.628241958E0,1.072070618E0,-4.291276245E0,-5.957611084E-2,4.423566043E0
3.638321958E0,-2.606080627E0,-3.059038696E0,3.841012573E-1,4.036942873E0
3.648400958E0,-5.930367737E0,-4.256997528E0,1.295256500E0,7.414106747E0
3.658480958E0,-4.879852295E-2,-9.183702393E0,1.089434509E0,9.248223531E0
3.668559958E0,-2.966830444E-1,-9.873018951E0,4.751119995E-1,9.888895563E0
3.678639958E0,-1.098116455E0,-8.356821899E0,3.661386108E-1,8.436610071E0
3.688718958E0,-4.254153442E-1,-7.771838379E0,1.534309387E-1,7.784984975E0
3.698798958E0,-1.589694214E-1,-7.827821960E0,3.269201660E-1,7.836258337E0
3.708877958E0,-1.519340515E-1,-8.218210144E0,5.581892395E-1,8.238545816E0
3.718957958E0,-2.516267395E-1,-8.796757050E0,4.740641785E-1,8.813114515E0
3.729036958E0,3.623963928E-1,-1.034423904E1,1.983375549E-1,1.035248523E1
3.739115958E0,3.059637451E-1,-1.186133423E1,4.812492371E-1,1.187503534E1
3.749195958E0,-6.045927429E-1,-1.290990372E1,8.198451233E-1,1.295003059E1
3.759274958E0,-1.130299530E0,-1.342318634E1,7.164102173E-1,1.348972765E1
3.769354958E0,-1.271455994E0,-1.347572708E1,4.948709106E-1,1.354461952E1
3.779434958E0,-1.584006042E0,-1.134550690E1,6.960525513E-1,1.147667596E1
3.789513958E0,-6.339317322E-1,-8.876241760E0,3.944297791E-1,8.907587332E0
3.799592958E0,-2.634521484E-2,-8.531209259E0,2.736309814E-1,8.535637024E0
3.809672958E0,-2.791694641E-1,-9.261241150E0,4.851411438E-1,9.278140178E0
3.819751958E0,-6.539900208E-1,-9.837093658E0,5.932164001E-1,9.876640132E0
3.829831958E0,-8.910969543E-1,-9.917177124E0,5.755531311E-1,9.973751415E0
3.839910958E0,-9.876461792E-1,-9.774823151E0,5.417234802E-1,9.839516092E0
3.849990958E0,-9.517208862E-1,-9.614506531E0,4.854405212E-1,9.673683940E0
3.860069958E0,-8.330177307E-1,-9.606273651E0,4.200265503E-1,9.651467987E0
3.870149958E0,-7.301815796E-1,-9.708211670E0,4.207749939E-1,9.744721164E0
3.880228958E0,-6.641688538E-1,-9.810149689E0,4.571493530E-1,9.843228267E0
3.890308958E0,-7.288343811E-1,-9.724827118E0,4.463717651E-1,9.762310678E0
3.900387958E0,-6.927593994E-1,-9.608968048E0,4.870870972E-1,9.646213577E0
3.910467958E0,-6.616241455E-1,-9.650731201E0,4.857398987E-1,9.685571871E0
3.920546958E0,-6.807843018E-1,-9.652228088E0,4.999603271E-1,9.689114235E0
3.930626958E0,-6.801855469E-1,-9.598190460E0,5.393284607E-1,9.637364146E0
3.940705958E0,-7.214996338E-1,-9.565109253E0,5.896238708E-1,9.610386727E0
3.950785958E0,-8.125103760E-1,-9.630822601E0,5.541476440E-1,9.680908878E0
3.960864958E0,-9.232800293E-1,-9.709259491E0,5.324427795E-1,9.767582157E0
3.970944958E0,-9.693841553E-1,-9.815688171E0,5.201683044E-1,9.877146095E0
3.981023958E0,-9.595046997E-1,-9.971065063E0,5.486091614E-1,1.003213635E1
3.991103958E0,-1.023272095E0,-1.007719437E1,6.068380737E-1,1.014717618E1
4.001182958E0,-1.056502991E0,-1.014605118E1,6.643185425E-1,1.022251790E1
4.011262958E0,-1.004111938E0,-1.016880386E1,6.511459351E-1,1.023898451E1
4.021341958E0,-8.411009216E-1,-1.016895355E1,5.915698242E-1,1.022081318E1
4.031421958E0,-6.120771790E-1,-1.009500732E1,6.176156616E-1,1.013238671E1
4.041500958E0,-4.233197021E-1,-9.952653351E0,8.075706482E-1,9.994332326E0
4.051580958E0,-4.227209473E-1,-9.795629883E0,9.601034546E-1,9.851642322E0
4.061659958E0,-5.240602112E-1,-9.761650543E0,9.638456726E-1,9.823108414E0
4.071739958E0,-5.607339478E-1,-9.860594788E0,9.122030640E-1,9.918561718E0
4.081818958E0,-6.141728210E-1,-1.002121078E1,7.939489746E-1,1.007135685E1
4.091898958E0,-6.764433289E-1,-1.021146515E1,6.544390869E-1,1.025474946E1
4.101977958E0,-6.027964783E-1,-1.035980667E1,5.763015747E-1,1.039331907E1
4.112057958E0,-4.177812195E-1,-1.036893768E1,6.039939880E-1,1.039491311E1
4.122136958E0,-1.857637024E-1,-1.016940262E1,7.478448486E-1,1.019855527E1
4.132216958E0,-2.484832764E-2,-9.899214478E0,8.958869934E-1,9.939702119E0
4.142295958E0,5.134323120E-2,-9.646689606E0,9.108558655E-1,9.689732446E0
4.152375958E0,-3.891906738E-3,-9.499545593E0,8.101153564E-1,9.534026878E0
4.162454958E0,-1.140628052E-1,-9.549691315E0,6.369255066E-1,9.571587571E0
4.172534958E0,-1.832189941E-1,-9.675280151E0,5.339396667E-1,9.691733941E0
4.182613958E0,-1.950444031E-1,-9.743987274E0,5.441184998E-1,9.761116497E0
4.192693958E0,-1.993853760E-1,-9.770332489E0,4.784051514E-1,9.784069857E0
4.202772958E0,-1.538800049E-1,-9.838889923E0,3.923341370E-1,9.847911456E0
4.212852958E0,-3.338058472E-2,-9.855505371E0,4.198768616E-1,9.864501861E0
4.222931958E0,1.139131165E-1,-9.736652527E0,6.712042236E-1,9.760424875E0
4.233011958E0,2.806663513E-1,-9.565857697E0,1.015937347E0,9.623748530E0
4.243090958E0,4.870870972E-1,-9.433832245E0,1.307381287E0,9.536440137E0
4.253170958E0,6.562353516E-1,-9.334289246E0,1.524729309E0,9.480738369E0
4.263249958E0,7.485932922E-1,-9.232051849E0,1.728755035E0,9.422301589E0
4.273329958E0,7.280859375E-1,-9.193881226E0,1.836231537E0,9.403685840E0
4.283408958E0,6.027964783E-1,-9.217831421E0,1.848206635E0,9.420596980E0
4.293488958E0,5.152285767E-1,-9.285640411E0,1.890269165E0,9.490084080E0
4.303567958E0,3.662882996E-1,-9.472002869E0,1.932032318E0,9.673973038E0
4.313647958E0,2.362088013E-1,-9.761650543E0,1.859582977E0,9.940003258E0
4.323726958E0,2.836601257E-1,-1.005294479E1,1.846709747E0,1.022509164E1
4.333806958E0,4.043092346E-1,-1.032013916E1,1.808539124E0,1.048520634E1
4.343885958E0,5.406756592E-1,-1.055799454E1,1.796564026E0,1.072339597E1
4.353965958E0,6.843768311E-1,-1.078267731E1,1.856888580E0,1.096277961E1
4.364044958E0,9.247769165E-1,-1.105196732E1,2.071991272E0,1.128247941E1
4.374124958E0,1.345551910E0,-1.117635864E1,2.549049225E0,1.154206023E1
4.384203958E0,1.572330322E0,-1.118893250E1,3.071313171E0,1.170885979E1
4.394283958E0,1.815873871E0,-1.120509888E1,3.763623505E0,1.195895065E1
4.404362958E0,2.029329987E0,-1.120120697E1,4.462220764E0,1.222688153E1
4.414442958E0,2.239343262E0,-1.113639175E1,5.182223511E0,1.248556447E1
4.424521958E0,2.423909454E0,-1.101679047E1,5.890251160E0,1.272556749E1
4.434601958E0,2.724933472E0,-1.080019089E1,6.336772614E0,1.281499406E1
4.444680958E0,3.023712158E0,-1.056562866E1,6.253395996E0,1.264437842E1
4.454760958E0,3.100951538E0,-1.029918274E1,5.754483490E0,1.219848949E1
4.464839958E0,2.911894684E0,-1.009545639E1,4.878056030E0,1.158416164E1
4.474919958E0,2.693349152E0,-9.795629883E0,3.915856934E0,1.088771923E1
4.484998958E0,2.322570190E0,-9.290280762E0,3.208877106E0,1.009953173E1
4.495078958E0,1.944157104E0,-8.600515137E0,3.235521698E0,9.392401616E0
4.505157958E0,1.846410370E0,-7.942483521E0,4.212090912E0,9.177907473E0
4.515237958E0,2.101779327E0,-7.365583191E0,4.600084076E0,8.934767238E0
4.525316000E0,2.399809570E0,-6.745123444E0,4.038302307E0,8.219711781E0
4.535396000E0,1.961820374E0,-6.391708374E0,4.897964630E0,8.288107904E0
4.545475000E0,8.635542297E-1,-6.862629089E0,6.123615875E0,9.237969220E0
4.555555000E0,4.005670166E-1,-7.671397247E0,6.071374512E0,9.791444129E0
4.565634000E0,6.035449219E-1,-8.095315704E0,5.185067596E0,9.632410332E0
4.575714000E0,6.837780762E-1,-8.088879089E0,4.170178070E0,9.126220604E0
4.585793000E0,5.301974487E-1,-7.805518341E0,3.827241211E0,8.709477665E0
4.595873000E0,5.147795105E-1,-7.682623901E0,4.451742554E0,8.894139628E0
4.605952000E0,1.040785675E0,-7.543413391E0,4.883444824E0,9.046234231E0
4.616032000E0,1.836680603E0,-7.164850616E0,4.793631592E0,8.814044692E0
4.626111000E0,2.366428986E0,-6.790179749E0,4.511019287E0,8.488570090E0
4.636191000E0,2.629132690E0,-6.403833160E0,4.586761780E0,8.304203844E0
4.646270000E0,2.379302216E0,-6.229894867E0,4.899461517E0,8.275106782E0
4.656350000E0,1.859283600E0,-6.486611023E0,5.159919891E0,8.494576585E0
4.666429000E0,1.438807983E0,-6.813830566E0,5.307962036E0,8.756307234E0
4.676509000E0,1.194066925E0,-7.111411743E0,5.322631531E0,8.962610067E0
4.686588000E0,1.247805176E0,-7.474706268E0,5.278772736E0,9.235458470E0
4.696668000E0,1.558858337E0,-7.082222443E0,5.180277557E0,8.911968897E0
4.706747000E0,1.619931335E0,-6.732998657E0,5.081483002E0,8.589465522E0
4.716827000E0,1.710942078E0,-6.477629700E0,5.153932343E0,8.452811835E0
4.726906000E0,1.824406128E0,-6.283333740E0,5.242847443E0,8.384282314E0
4.736986000E0,1.952689362E0,-6.271358643E0,5.330265656E0,8.458999168E0
4.747065000E0,2.050286407E0,-6.309529266E0,5.464237061E0,8.594865942E0
4.757145000E0,2.133663025E0,-6.479575653E0,5.399421844E0,8.700067517E0
4.767224000E0,2.302511902E0,-6.762487335E0,5.418282623E0,8.966079556E0
4.777304000E0,2.412383423E0,-6.994804230E0,5.662724304E0,9.317366932E0
4.787383000E0,2.290237427E0,-7.317982178E0,5.995332642E0,9.733553519E0
4.797463000E0,1.996548157E0,-7.698939972E0,6.323749695E0,1.016118553E1
4.807542000E0,1.523082733E0,-7.908953247E0,6.471043396E0,1.033178228E1
4.817622000E0,1.035097504E0,-7.818840637E0,6.388564911E0,1.014985012E1
4.827701000E0,7.978408813E-1,-7.471113739E0,6.147566071E0,9.708071856E0
4.837781000E0,7.909552002E-1,-7.056176605E0,6.072122955E0,9.342693166E0
4.847860000E0,8.448431396E-1,-6.741530914E0,6.131100311E0,9.151633189E0
4.857940000E0,9.791139221E-1,-6.717131653E0,6.415359192E0,9.339986899E0
4.868019000E0,1.091979218E0,-6.982380066E0,6.837182007E0,9.833265368E0
4.878099000E0,1.249002686E0,-7.299570465E0,6.931785278E0,1.014363760E1
4.888178000E0,1.432071991E0,-7.391629028E0,6.780000916E0,1.013190122E1
4.898258000E0,1.633852386E0,-7.314239960E0,6.788233795E0,1.011176037E1
4.908337000E0,1.738335114E0,-7.170089722E0,6.822362823E0,1.004871286E1
4.918417000E0,1.743574219E0,-7.021598511E0,6.823859711E0,9.945248014E0
4.928496000E0,1.765129395E0,-7.004384308E0,7.069947968E0,1.010748463E1
4.938576000E0,1.876797180E0,-7.009773102E0,6.830296326E0,9.965552393E0
4.948655000E0,1.996398468E0,-6.792425079E0,6.253994751E0,9.446432959E0
4.958735000E0,1.854194183E0,-6.667584686E0,6.640491028E0,9.591185678E0
4.968814000E0,1.788181458E0,-6.684948578E0,6.874903564E0,9.754508160E0
4.978894000E0,2.029180298E0,-6.458319855E0,5.794151001E0,8.910648341E0
4.988973000E0,2.064057770E0,-6.071823578E0,5.125042419E0,8.209350513E0
4.999053000E0,1.351389771E0,-6.056555328E0,5.810916138E0,8.501462410E0
5.009132000E0,6.655160522E-1,-6.349945221E0,7.161856842E0,9.594629193E0
5.019212000E0,4.535568237E-1,-6.675218811E0,7.561675415E0,1.009669228E1
5.029291000E0,8.388555908E-1,-6.735693054E0,6.805747375E0,9.612046450E0
5.039371000E0,1.294508057E0,-6.654711456E0,6.397546234E0,9.321455546E0
5.049450000E0,1.507215729E0,-6.500981140E0,6.207142181E0,9.113894288E0
5.059530000E0,1.488804016E0,-6.357130280E0,6.051316223E0,8.902138553E0
5.069609000E0,1.396446075E0,-6.284680939E0,6.099216614E0,8.868354946E0
5.079689000E0,1.368154907E0,-6.258635101E0,6.181545410E0,8.902463976E0
5.089768000E0,1.363664246E0,-6.294859772E0,6.280789032E0,8.996285377E0
5.099847000E0,1.375339966E0,-6.363267517E0,6.387966156E0,9.120791913E0
5.109927000E0,1.474134521E0,-6.410120087E0,6.251300354E0,9.074219979E0
5.120007000E0,1.506916351E0,-6.380481720E0,6.125711517E0,8.972496055E0
5.130086000E0,1.353036346E0,-6.345753937E0,6.243217163E0,9.004280145E0
5.140166000E0,1.092128906E0,-6.350543976E0,6.436165924E0,9.107490661E0
5.150245000E0,8.283773804E-1,-6.350244598E0,6.414161682E0,9.063844969E0
5.160325000E0,5.695655823E-1,-6.292464752E0,6.252797241E0,8.889150182E0
5.170404000E0,3.954776001E-1,-6.205196228E0,6.096073151E0,8.707638636E0
5.180484000E0,4.526586914E-1,-6.192173309E0,5.980812836E0,8.620790704E0
5.190563000E0,6.547384644E-1,-6.290818176E0,6.020330658E0,8.731978986E0
5.200642000E0,8.991801453E-1,-6.555018768E0,6.308780823E0,9.142073696E0
5.210722000E0,1.057700500E0,-7.044201508E0,6.659351807E0,9.751229241E0
5.220802000E0,1.098715210E0,-7.635621643E0,6.804699554E0,1.028658491E1
5.230881000E0,1.127904510E0,-8.080346832E0,6.653364258E0,1.052765071E1
5.240961000E0,1.177900543E0,-8.186027069E0,6.381230164E0,1.044598427E1
5.251040000E0,1.142124939E0,-7.939938812E0,6.200855255E0,1.013891925E1
5.261119000E0,9.454339600E-1,-7.503745880E0,6.188281403E0,9.772147887E0
5.271199000E0,5.954617310E-1,-7.102280731E0,6.427034912E0,9.597069554E0
5.281278000E0,1.312770081E-1,-6.844516754E0,6.481671295E0,9.427444300E0
5.291358000E0,-1.588197327E-1,-6.641089783E0,6.309678955E0,9.161950978E0
5.301438000E0,-3.017724609E-1,-6.548432465E0,5.830375671E0,8.773044787E0
5.311517000E0,-1.686991882E-1,-6.642436981E0,5.266348572E0,8.478493719E0
5.321597000E0,3.144960022E-1,-6.859635315E0,4.692442017E0,8.317001651E0
5.331676000E0,1.058898010E0,-7.176226959E0,4.264931030E0,8.414816401E0
5.341756000E0,2.009421387E0,-7.510481873E0,4.102069702E0,8.790454374E0
5.351835000E0,2.985092468E0,-7.684719543E0,4.217779083E0,9.260418560E0
5.361915000E0,3.618126068E0,-7.580835571E0,4.401147766E0,9.483143248E0
5.371994000E0,3.816763000E0,-7.423662415E0,4.546196136E0,9.505069319E0
5.382073000E0,3.647614746E0,-7.416477356E0,4.500840454E0,9.410993279E0
5.392153000E0,3.480113068E0,-7.592660980E0,4.541855164E0,9.507267539E0
5.402232000E0,3.301983490E0,-7.859555969E0,4.506977692E0,9.643057758E0
5.412312000E0,3.024759979E0,-8.326884155E0,4.503534851E0,9.938209035E0
5.422392000E0,2.879711609E0,-9.057215424E0,4.587809601E0,1.055338273E1
5.432471000E0,2.664908295E0,-9.721384277E0,4.348008270E0,1.097780599E1
5.442551000E0,2.036964111E0,-1.028855484E1,3.977977753E0,1.121730317E1
5.452630000E0,1.457519073E0,-1.072384964E1,3.659739532E0,1.142449152E1
5.462709000E0,1.095122681E0,-1.120659576E1,3.327280884E0,1.174128955E1
5.472789000E0,1.215771790E0,-1.138547379E1,3.088976440E0,1.185954847E1
5.482869000E0,1.938319244E0,-1.102023331E1,2.889291687E0,1.155641078E1
5.492948000E0,2.785707092E0,-1.030771500E1,2.743794250E0,1.102440744E1
5.503028000E0,3.460204468E0,-9.405092010E0,2.553689575E0,1.034166820E1
5.513107000E0,3.681594086E0,-8.359216919E0,2.283950500E0,9.415257426E0
5.523186000E0,3.531605988E0,-7.519612885E0,1.941762085E0,8.531544923E0
5.533267125E0,3.576362915E0,-7.360643463E0,1.968706055E0,8.416961888E0
5.543347125E0,3.927682343E0,-7.714208221E0,1.808239746E0,8.843383292E0
5.553426125E0,3.934867401E0,-8.039182434E0,9.767189026E-1,9.003644567E0
5.563506125E0,4.018992462E0,-8.468489685E0,-5.803431702E-1,9.391720617E0
5.573585125E0,4.671485596E0,-9.362879791E0,-1.802401886E0,1.061767151E1
5.583664125E0,5.783223724E0,-1.118010086E1,-1.601968689E0,1.268883902E1
5.593744125E0,5.951922913E0,-1.286858963E1,-9.325607300E-2,1.417866997E1
5.603824125E0,5.053790588E0,-1.392299698E1,1.963766327E0,1.494145315E1
5.613903125E0,2.555036774E0,-1.510568756E1,3.206182709E0,1.565214417E1
5.623983125E0,-9.282197571E-1,-1.587927887E1,3.153043213E0,1.621588021E1
5.634062125E0,-3.927083588E0,-1.536255341E1,1.670226746E0,1.594426825E1
5.644141125E0,-3.811823273E0,-1.344788498E1,-1.475481720E0,1.405534252E1
5.654221125E0,-7.581733704E-1,-1.084240311E1,-3.184028778E0,1.132565986E1
5.664301125E0,1.491648102E0,-8.319100342E0,-2.018702087E0,8.689511072E0
5.674380125E0,2.806663513E0,-6.194568329E0,3.641926575E-1,6.810482593E0
5.684460125E0,2.030078430E0,-5.130431213E0,2.117646332E0,5.909904302E0
5.694539125E0,-9.677375793E-1,-6.522236938E0,1.000369720E0,6.669095162E0
5.704619125E0,-3.729344788E0,-9.226064301E0,-5.565426636E-1,9.966845778E0
5.714698125E0,-5.009632416E0,-1.132065857E1,-3.969744873E-1,1.238593219E1
5.724778125E0,-3.828289032E0,-1.252400620E1,1.002914429E0,1.313439627E1
5.734857125E0,-1.750160522E0,-1.298295181E1,2.047142944E0,1.325937004E1
5.744936125E0,-4.373904419E-1,-1.274764114E1,1.696571960E0,1.286747922E1
5.755016125E0,6.596781921E-1,-1.165386566E1,1.313817902E0,1.174622823E1
5.765095125E0,1.827399902E0,-1.005728577E1,1.680255890E0,1.035913352E1
5.775175125E0,2.525847473E0,-8.613987122E0,2.172582092E0,9.235842817E0
5.785255125E0,2.680625610E0,-7.799680481E0,2.228565674E0,8.543258994E0
5.795334125E0,2.226320343E0,-7.733218689E0,1.881287842E0,8.264285662E0
5.805414125E0,1.498234406E0,-8.205187225E0,1.496587830E0,8.474053273E0
5.815493125E0,8.749305725E-1,-8.770711212E0,1.532812500E0,8.946529653E0
5.825573125E0,-4.954696655E-2,-9.378896484E0,1.674717407E0,9.527372805E0
5.835652125E0,-9.720785522E-1,-1.003617966E1,1.529369659E0,1.019847098E1
5.845732125E0,-1.584604797E0,-1.045171555E1,1.153650970E0,1.063391935E1
5.855811125E0,-1.939367065E0,-1.038660095E1,6.677613831E-1,1.058718703E1
5.865891125E0,-2.049687653E0,-1.006911118E1,5.703140259E-2,1.027577111E1
5.875970125E0,-2.059267731E0,-9.808952179E0,-3.866459656E-1,1.003023537E1
5.886050125E0,-2.121538239E0,-9.644593964E0,-5.144801331E-1,9.888569514E0
5.896129125E0,-2.225721588E0,-9.651329956E0,-4.447251892E-1,9.914624905E0
5.906209125E0,-2.229763184E0,-9.777367859E0,-2.269281006E-1,1.003096518E1
5.916288125E0,-2.055824890E0,-9.826166382E0,1.317260742E-1,1.003978653E1
5.926368125E0,-1.731150055E0,-9.705666962E0,5.132826233E-1,9.872198880E0
5.936447125E0,-1.327289886E0,-9.574689331E0,7.550299072E-1,9.695692053E0
5.946527125E0,-8.146060181E-1,-9.495054932E0,8.771759033E-1,9.570218842E0
5.956606125E0,-2.070195007E-1,-9.642797699E0,9.554631042E-1,9.692229583E0
5.966686125E0,2.815644836E-1,-9.824519806E0,1.083746338E0,9.888122881E0
5.976765125E0,5.691165161E-1,-9.844428406E0,1.203347626E0,9.934017805E0
5.986845125E0,6.960525513E-1,-9.663305054E0,1.298250275E0,9.774937723E0
5.996924125E0,6.162684631E-1,-9.395511932E0,1.325044556E0,9.508479077E0
6.007004125E0,3.546125793E-1,-9.213340759E0,1.263522491E0,9.306335859E0
6.017083125E0,5.658233643E-2,-9.216184845E0,1.152902527E0,9.288188677E0
6.027163125E0,-2.462379456E-1,-9.463620300E0,1.167572021E0,9.538551606E0
6.037242125E0,-5.312452698E-1,-9.924661560E0,1.029708710E0,9.992068287E0
6.047322125E0,-5.108876038E-1,-1.045635590E1,9.036708069E-1,1.050775931E1
6.057401125E0,-4.839436340E-1,-1.050186127E1,9.693841553E-1,1.055760376E1
6.067481125E0,-3.498225403E-1,-1.016610947E1,8.783734131E-1,1.020998028E1
6.077560125E0,-1.137634277E-1,-9.852511597E0,6.128256226E-1,9.872207561E0
6.087639125E0,3.382965088E-2,-9.711055756E0,3.182382202E-1,9.716327696E0
6.097719125E0,-6.780899048E-2,-9.667196960E0,2.481838989E-1,9.670619958E0
6.107799125E0,-3.543132019E-1,-9.762698364E0,3.995191956E-1,9.777291690E0
6.117878125E0,-7.860154724E-1,-9.773775330E0,5.629792786E-1,9.821479022E0
6.127958125E0,-9.443861389E-1,-9.774374084E0,4.632865906E-1,9.830813211E0
6.138037125E0,-8.285270691E-1,-9.824669495E0,2.411485291E-1,9.862491592E0
6.148117125E0,-4.608915710E-1,-9.814640350E0,-4.296066284E-2,9.825549952E0
6.158196125E0,6.017486572E-2,-9.770631866E0,-2.222877502E-1,9.773345381E0
6.168276125E0,5.504054260E-1,-9.686357117E0,-2.405497742E-1,9.704963911E0
6.178355125E0,8.761280823E-1,-9.579629059E0,4.071533203E-2,9.619695996E0
6.188435125E0,9.201365662E-1,-9.517657928E0,6.256988525E-1,9.582482079E0
6.198514125E0,7.050338745E-1,-9.566306763E0,1.174457703E0,9.663883730E0
6.208594125E0,2.055226135E-1,-9.630822601E0,1.561552734E0,9.758761728E0
6.218673125E0,-3.375480652E-1,-9.712852020E0,1.651066589E0,9.857963986E0
6.228753125E0,-7.999365234E-1,-9.849817200E0,1.496887207E0,9.994972167E0
6.238832125E0,-1.056652679E0,-9.985884247E0,1.249601440E0,1.011908607E1
6.248912125E0,-1.137185211E0,-1.004246658E1,8.845106506E-1,1.014527892E1
6.258991125E0,-1.032702484E0,-1.005054977E1,4.409829712E-1,1.011308515E1
6.269071125E0,-7.110214233E-1,-1.013736923E1,-8.232879639E-3,1.016227702E1
6.279150125E0,-3.817062378E-1,-1.020817200E1,-1.547781372E-1,1.021647843E1
6.289230125E0,-7.304809570E-2,-1.011925690E1,6.137237549E-2,1.011970665E1
6.299309125E0,1.445993042E-1,-9.956545258E0,3.556604004E-1,9.963944839E0
6.309389125E0,1.878593445E-1,-9.739646301E0,5.870791626E-1,9.759132295E0
6.319468125E0,1.300794983E-1,-9.575138397E0,7.252418518E-1,9.603445827E0
6.329548125E0,2.529739380E-2,-9.547445984E0,6.914122009E-1,9.572482207E0
6.339627125E0,-4.834945679E-2,-9.621242523E0,5.029541016E-1,9.634500931E0
6.349707125E0,-5.239105225E-3,-9.718989258E0,1.404080200E-1,9.720004838E0
6.359786125E0,1.381626892E-1,-9.756112061E0,-2.183958435E-1,9.759534221E0
6.369866125E0,3.171903992E-1,-9.717492371E0,-3.867956543E-1,9.730358606E0
6.379945125E0,4.195774841E-1,-9.628577271E0,-3.457809448E-1,9.643915698E0
6.390025125E0,4.355941772E-1,-9.647887115E0,-3.493734741E-1,9.664032797E0
6.400104125E0,4.875361633E-1,-9.754016418E0,-1.716929626E-1,9.767702200E0
6.410184125E0,3.400927734E-1,-9.841135254E0,7.604187012E-2,9.847303618E0
6.420263125E0,1.661544800E-1,-9.813592529E0,2.737806702E-1,9.818816706E0
6.430343125E0,5.523513794E-2,-9.757159882E0,4.108955383E-1,9.765964111E0
6.440422125E0,-1.004411316E-1,-9.750423889E0,4.775070190E-1,9.762626050E0
6.450502125E0,-2.619552612E-1,-9.786498871E0,4.749623108E-1,9.801518755E0
6.460581125E0,-4.197271729E-1,-9.925859070E0,3.938310242E-1,9.942532477E0
6.470661125E0,-5.312452698E-1,-1.011341904E1,3.724255371E-1,1.013420776E1
6.480740125E0,-5.788462830E-1,-1.025831772E1,3.424877930E-1,1.028034257E1
6.490820125E0,-4.730163574E-1,-1.025023453E1,3.496728516E-1,1.026709908E1
6.500899125E0,-3.577560425E-1,-1.009575577E1,4.987628174E-1,1.011439757E1
6.510979125E0,-2.492317200E-1,-9.918524323E0,5.806425476E-1,9.938631040E0
6.521058125E0,-2.284249878E-1,-9.793534241E0,5.321434021E-1,9.810640524E0
6.531137958E0,-3.504212952E-1,-9.734856262E0,3.966751099E-1,9.749234466E0
6.541216958E0,-3.849993896E-1,-9.880503387E0,9.101074219E-2,9.888420231E0
6.551296958E0,-4.156855774E-1,-1.015069153E1,-3.001258850E-1,1.016363166E1
6.561375958E0,-4.019142151E-1,-1.038315811E1,-6.604266357E-1,1.041190044E1
