"t","a_x","a_y","a_z","a_abs"
3.246395667E0,1.618135071E-1,-6.734495544E-1,-9.668394470E-1,1.189326040E0
3.256474667E0,4.293072510E-1,-5.879772949E-1,-1.371298370E0,1.552572457E0
3.266554667E0,5.755531311E-1,-3.406915283E-1,-1.590891724E0,1.725766091E0
3.276633667E0,6.310876465E-1,1.817221069E-1,-1.771865387E0,1.889656448E0
3.286712667E0,4.698728943E-1,9.065148926E-1,-1.919757843E0,2.174401058E0
3.296792667E0,3.670367432E-1,1.699715424E0,-1.547481995E0,2.327756219E0
3.306871667E0,3.727249146E-1,2.525548096E0,-1.164129181E0,2.805800028E0
3.316950667E0,3.748205566E-1,3.564537506E0,-9.765692139E-1,3.714849326E0
3.327030667E0,2.415975952E-1,4.832101593E0,-1.075962524E0,4.956336405E0
3.337109667E0,-1.347198486E-2,6.722819824E0,-1.183738403E0,6.826252595E0
3.347188667E0,-2.570155334E-1,9.354946289E0,-1.166524200E0,9.430898990E0
3.357268667E0,-5.445675659E-1,1.261172379E1,-2.392474823E0,1.284819312E1
3.367347667E0,-5.710624695E-1,1.647399216E1,-4.159999237E0,1.700070950E1
3.377426667E0,-4.459226990E-1,2.112826355E1,-5.737568665E0,2.189799219E1
3.387505667E0,-1.930984497E-1,2.735860748E1,-7.187752991E0,2.828770905E1
3.397585667E0,-1.167871399E0,3.414848785E1,-4.994513855E0,3.453155535E1
3.407664667E0,-3.318898315E0,3.902923828E1,4.535568237E-1,3.917272317E1
3.417743667E0,-3.604055328E0,4.005759979E1,5.771997070E0,4.063147138E1
3.427823667E0,-1.277443542E0,3.970762756E1,5.580994263E0,4.011826324E1
3.437902667E0,1.226848755E0,3.901112595E1,2.041903839E0,3.908378790E1
3.447981667E0,5.623805237E-1,3.766063431E1,3.990850983E0,3.787567214E1
3.458061667E0,-7.767347717E-1,3.667014404E1,8.215066681E0,3.758710020E1
3.468140667E0,-5.060975647E-1,3.331726639E1,8.752748566E0,3.445151639E1
3.478219667E0,4.909790039E-2,2.761098267E1,5.614225159E0,2.817602347E1
3.488298667E0,-5.050497437E-1,2.124247604E1,1.952689362E0,2.133801442E1
3.498378667E0,-1.767374725E0,1.496093857E1,-1.157243500E0,1.510935170E1
3.508457667E0,-2.402503967E0,9.152118073E0,-3.095113678E0,9.955552180E0
3.518536667E0,-1.489253082E0,4.256997528E0,-3.473826141E0,5.692747207E0
3.528616667E0,-7.484436035E-4,-6.249504089E-1,-2.788551178E0,2.857723088E0
3.538695667E0,9.545649719E-1,-4.122876434E0,-2.588417358E0,4.960766957E0
3.548774667E0,1.961670685E0,-6.349795532E0,-3.456312561E0,7.490937972E0
3.558854667E0,2.335892487E0,-7.426207123E0,-4.361330566E0,8.923348601E0
3.568933667E0,1.835932159E0,-7.043303375E0,-4.047882385E0,8.328512540E0
3.579012667E0,8.080197144E-1,-5.374573517E0,-1.606459351E0,5.667419871E0
3.589091667E0,-7.918533325E-2,-3.003504181E0,1.043779449E0,3.180689111E0
3.599171667E0,-4.264631653E-1,-1.157991943E0,2.992576904E0,3.237025286E0
3.609250667E0,-3.568579102E-1,-4.164340210E-1,3.865711212E0,3.904419040E0
3.619329667E0,-6.451583862E-2,-2.721340942E-1,3.906576233E0,3.916574667E0
3.629409667E0,1.294807434E-1,-1.360670471E-1,3.339255981E0,3.344534349E0
3.639488667E0,3.742218018E-3,-2.094145203E-1,2.373314667E0,2.382538762E0
3.649567667E0,-1.917512512E-1,-5.254074097E-1,1.326691132E0,1.439767637E0
3.659647667E0,-3.785627747E-1,-9.782157898E-1,1.332229614E-1,1.057338292E0
3.669726667E0,-3.432362366E-1,-1.386267242E0,-9.160949707E-1,1.696696195E0
3.679805667E0,-2.125579834E-1,-1.686991882E0,-1.606010284E0,2.338886817E0
3.689885667E0,-3.953279114E-1,-1.762135620E0,-2.165546722E0,2.819751533E0
3.699964667E0,-8.048762512E-1,-1.657353516E0,-2.235601044E0,2.896991281E0
3.710043667E0,-1.062939606E0,-1.253044281E0,-1.907633057E0,2.517741936E0
3.720122667E0,-4.629872131E-1,-9.587562561E-1,-1.626517639E0,1.943998546E0
3.730202667E0,-3.165916443E-1,-3.963757324E-1,-1.274000702E0,1.371284718E0
3.740281667E0,-2.101629639E-1,4.888833618E-1,-1.815724182E-1,5.622668013E-1
3.750360667E0,7.771838379E-1,1.242117004E0,6.405180359E-1,1.599103725E0
3.760440667E0,5.472619629E-1,2.454745331E0,1.087039490E0,2.739876849E0
3.770519667E0,4.819976807E-1,3.454665985E0,1.729054413E0,3.893156559E0
3.780598667E0,5.252577209E-1,4.478087769E0,1.893262939E0,4.890154424E0
3.790678667E0,8.361611938E-1,5.528902588E0,1.500928802E0,5.789707820E0
3.800757667E0,1.445094910E0,6.938970337E0,5.968089294E-1,7.112931149E0
3.810836667E0,1.835932159E0,8.965456238E0,-9.624984741E-1,9.201981078E0
3.820915667E0,1.589095459E0,1.160401932E1,-2.975662079E0,1.208441366E1
3.830995667E0,1.683848419E0,1.520837402E1,-5.330415344E0,1.620318838E1
3.841074667E0,1.845512238E0,1.999661682E1,-7.060816956E0,2.128675024E1
3.851153667E0,1.539698181E0,2.636362656E1,-6.666836243E0,2.723707365E1
3.861233667E0,6.179150391E-1,3.423336136E1,-2.685565338E0,3.434409862E1
3.871312667E0,-1.905537415E-1,4.094046387E1,2.758613434E0,4.103374027E1
3.881391667E0,2.709365845E-2,4.240935928E1,6.962172089E0,4.297704421E1
3.891471667E0,8.638536072E-1,3.955374756E1,5.511987762E0,3.994530258E1
3.901550667E0,2.416574707E0,3.749313263E1,1.944456482E-1,3.757143379E1
3.911629667E0,2.524051208E0,3.635445053E1,4.355941772E-1,3.644456956E1
3.921708667E0,1.548529816E0,3.550167389E1,4.084256744E0,3.576937163E1
3.931788667E0,1.445543976E0,3.388398788E1,5.129084015E0,3.430046261E1
3.941867417E0,1.422940979E0,3.027454376E1,3.081342316E0,3.046419918E1
3.951946417E0,1.286275177E0,2.543914902E1,2.429447937E-1,2.547280567E1
3.962026417E0,8.226892090E-1,1.954889786E1,-1.494492188E0,1.962319372E1
3.972105417E0,4.854405212E-1,1.287472687E1,-2.951562195E0,1.321763836E1
3.982184417E0,1.234033813E0,6.580615540E0,-3.786076813E0,7.691665487E0
3.992264417E0,1.572929077E0,6.848258972E-1,-3.834575958E0,4.200841008E0
4.002343417E0,1.086291046E0,-3.762875061E0,-2.808310089E0,4.819321790E0
4.012422417E0,5.316943359E-1,-6.667285309E0,-1.683549042E0,6.897081240E0
4.022502417E0,3.177891541E-1,-8.010891266E0,-2.022294617E0,8.268315689E0
4.032581417E0,6.735992432E-3,-8.440198517E0,-3.100652161E0,8.991720647E0
4.042660417E0,-4.188290405E-1,-8.296347656E0,-3.504063263E0,9.015723019E0
4.052739417E0,-6.628216553E-1,-7.221582642E0,-2.423610077E0,7.646206524E0
4.062819417E0,-3.847000122E-1,-5.615123291E0,-4.375401306E-1,5.645267490E0
4.072898417E0,-5.538482666E-3,-4.208348694E0,1.331481171E0,4.413963243E0
4.082977417E0,3.309617615E-1,-3.244802399E0,2.656675415E0,4.206685459E0
4.093057417E0,5.276527405E-1,-2.283501434E0,3.723656616E0,4.399819861E0
4.103136417E0,5.379812622E-1,-1.279239807E0,4.420457611E0,4.633176428E0
4.113215417E0,3.001258850E-1,-4.914280701E-1,4.244573364E0,4.283454230E0
4.123295417E0,1.038839722E-1,-7.155120850E-2,3.167263641E0,3.169774508E0
4.133374417E0,-4.071533203E-2,-5.343887329E-2,1.941313019E0,1.942475145E0
4.143453417E0,-1.607656860E-1,-2.537223816E-1,8.824150085E-1,9.321356661E-1
4.153532417E0,-2.336640930E-1,-4.297563171E-1,-1.936972046E-1,5.261254675E-1
4.163612417E0,-2.270777893E-1,-6.866221619E-1,-1.025816803E0,1.255115305E0
4.173691417E0,-3.236270142E-1,-7.581733704E-1,-1.556463318E0,1.761289120E0
4.183770417E0,-4.821473694E-1,-4.083508301E-1,-1.547781372E0,1.671778592E0
4.193850417E0,-5.069956970E-1,3.718267822E-1,-1.294508057E0,1.439114624E0
4.203929417E0,-3.167413330E-1,1.448388062E0,-9.595046997E-1,1.766013114E0
4.214008417E0,5.388793945E-3,2.654280396E0,-1.495390320E-1,2.658494946E0
4.224088417E0,2.142045593E-1,3.830833740E0,1.619631958E-1,3.840234734E0
4.234167417E0,2.333647156E-1,4.696483612E0,-2.010319519E-1,4.706573197E0
4.244246417E0,2.107617188E-1,5.611381073E0,-5.698649597E-1,5.644179668E0
4.254326417E0,3.447331238E-1,7.018455048E0,-9.238787842E-1,7.087390506E0
4.264405417E0,7.409591675E-1,9.127120056E0,-1.241518250E0,9.240925742E0
4.274484417E0,1.096020813E0,1.184187469E1,-1.198108521E0,1.195268681E1
4.284563417E0,1.191073151E0,1.503877670E1,-2.420616302E0,1.527883645E1
4.294643417E0,1.010249176E0,1.882874542E1,-4.262536011E0,1.933161842E1
4.304722417E0,8.690927124E-1,2.390483963E1,-5.202581177E0,2.447985970E1
4.314801417E0,6.571334839E-1,3.081551880E1,-4.013753357E0,3.108276434E1
4.324881417E0,2.639012146E-1,3.769536209E1,9.175918579E-2,3.769639753E1
4.334960417E0,6.939569092E-1,4.136752579E1,4.334685974E0,4.159979890E1
4.345039417E0,1.134939880E0,4.050112747E1,6.086792450E0,4.097167872E1
4.355119417E0,1.995051270E0,3.812526810E1,2.127376099E0,3.823665814E1
4.365198417E0,2.689756622E0,3.605507309E1,-1.435514832E0,3.618375034E1
4.375277417E0,2.077679443E0,3.452106308E1,1.357077942E0,3.461014604E1
4.385357417E0,2.056273956E0,3.326891693E1,5.167404327E0,3.373056720E1
4.395436417E0,2.330952759E0,3.063843704E1,5.797144775E0,3.126905903E1
4.405515417E0,2.470462646E0,2.605616592E1,2.942880249E0,2.633794815E1
4.415594417E0,1.620230713E0,2.040870987E1,-6.137237549E-3,2.047292416E1
4.425674417E0,4.026626587E-1,1.437520660E1,-1.844314728E0,1.449862748E1
4.435753417E0,-3.373983765E-1,8.837173004E0,-2.837050323E0,9.287535675E0
4.445832417E0,-7.470964050E-1,3.584895172E0,-3.222798157E0,4.878119965E0
4.455912417E0,-5.748046875E-1,-9.810598755E-1,-3.102149048E0,3.303968466E0
4.465991417E0,-3.357518005E-1,-4.180805969E0,-2.350861359E0,4.808161494E0
4.476070417E0,2.380050659E-2,-6.246959381E0,-1.816023560E0,6.505613695E0
4.486150417E0,4.180805969E-1,-7.461383972E0,-2.664159851E0,7.933775260E0
4.496229417E0,4.167333984E-1,-7.696694641E0,-3.935765533E0,8.654653399E0
4.506308417E0,5.538482666E-2,-6.990014191E0,-4.129163361E0,8.118704079E0
4.516387417E0,-2.393522644E-1,-5.816753998E0,-2.848127289E0,6.481029674E0
4.526467417E0,-1.913021851E-1,-4.274511108E0,-8.280780029E-1,4.358182525E0
4.536546417E0,-7.020401001E-2,-2.796035614E0,1.063388672E0,2.992246518E0
4.546625417E0,-4.685256958E-2,-1.428629150E0,2.873724060E0,3.209589754E0
4.556705417E0,8.232879639E-3,8.996292114E-2,4.521347809E0,4.522250227E0
4.566784417E0,1.766326904E-2,1.260528717E0,5.195096741E0,5.345865204E0
4.576863417E0,-1.496887207E-3,1.590891724E0,4.814737701E0,5.070763044E0
4.586943417E0,1.496887207E-4,1.239272919E0,3.694617004E0,3.896920861E0
4.597022417E0,4.041595459E-3,6.845265198E-1,2.393372955E0,2.489342683E0
4.607101417E0,-9.879455566E-2,1.323248291E-1,1.074166260E0,1.086785801E0
4.617181417E0,-1.118174744E-1,-3.472778320E-1,-5.942642212E-2,3.696438013E-1
4.627260417E0,-8.547225952E-2,-7.529342651E-1,-9.892927551E-1,1.246160371E0
4.637339417E0,6.107299805E-2,-1.019230499E0,-1.753004608E0,2.028690681E0
4.647418417E0,2.044747925E-1,-9.728269958E-1,-2.260898438E0,2.469790284E0
4.657498417E0,2.796185303E-1,-6.352789307E-1,-2.367327118E0,2.466982676E0
4.667577417E0,2.883004761E-1,-2.095642090E-3,-1.960622864E0,1.981707236E0
4.677656417E0,2.127076721E-1,1.125359802E0,-1.417552185E0,1.822397716E0
4.687736417E0,1.686991882E-1,2.444416809E0,-1.006506958E0,2.648903397E0
4.697815417E0,2.022294617E-1,3.897894287E0,-5.860313416E-1,3.946886034E0
4.707894417E0,3.622467041E-1,5.820047150E0,-6.625222778E-1,5.868825033E0
4.717974417E0,6.375242615E-1,8.423732758E0,-1.391057281E0,8.561585783E0
4.728053417E0,6.424639893E-1,1.171598648E1,-1.608405304E0,1.184331317E1
4.738132417E0,4.894821167E-1,1.557585983E1,-2.390528870E0,1.576583745E1
4.748212417E0,6.641688538E-1,2.039044785E1,-4.398303680E0,2.086999183E1
4.758291417E0,1.428329773E0,2.627545990E1,-6.060596924E0,2.700316193E1
4.768370417E0,2.063459015E0,3.280877380E1,-5.179678802E0,3.327916126E1
4.778449417E0,1.881886597E0,3.932277786E1,-8.548722839E-1,3.937706392E1
4.788529417E0,1.414558411E0,4.293431763E1,4.925956421E0,4.323912178E1
4.798608417E0,7.854167175E-1,4.224859360E1,7.996371460E0,4.300584259E1
4.808687417E0,1.298250275E0,3.974235535E1,3.912114716E0,3.995553659E1
4.818767417E0,2.194736023E0,3.701278152E1,-1.886227570E0,3.712574197E1
4.828846417E0,1.203048248E0,3.436658432E1,-1.012344818E0,3.440253312E1
4.838925417E0,-2.035766602E-2,3.229414398E1,3.414549408E0,3.247416354E1
4.849005417E0,-3.180885315E-1,2.887196045E1,4.778363342E0,2.926643191E1
4.859084417E0,-1.981878662E-1,2.420346863E1,2.645748138E0,2.434845283E1
4.869163417E0,-4.435276794E-1,1.889954819E1,1.242416382E-1,1.890516000E1
4.879243417E0,-1.099463654E0,1.305629929E1,-1.585203552E0,1.319805447E1
4.889322417E0,-1.566043396E0,7.449259186E0,-3.170407104E0,8.245934486E0
4.899401417E0,-1.912123718E0,2.556383972E0,-4.394711151E0,5.431832309E0
4.909480417E0,-1.810934143E0,-1.800755310E0,-3.940705261E0,4.695887575E0
4.919560417E0,-1.958377533E0,-4.908742218E0,-2.780467987E0,5.971766485E0
4.929639417E0,-1.522483978E0,-7.155869293E0,-1.947599945E0,7.570836701E0
4.939718417E0,-2.480342102E-1,-8.282725983E0,-2.829715576E0,8.756275516E0
4.949799042E0,9.229806519E-1,-8.671317902E0,-4.114044800E0,9.642043977E0
4.959878042E0,1.141526184E0,-8.265362091E0,-4.373605042E0,9.420600490E0
4.969957042E0,9.345066833E-1,-6.913373566E0,-3.060984650E0,7.618245456E0
4.980037042E0,9.075627136E-1,-4.859344940E0,-6.101312256E-1,4.980879786E0
4.990116042E0,8.626560974E-1,-2.667902069E0,2.027384033E0,3.460081359E0
5.000195042E0,5.843847656E-1,-1.021775208E0,4.217629395E0,4.378804385E0
5.010274042E0,4.161346436E-1,9.894424438E-2,5.523064728E0,5.539603054E0
5.020354042E0,4.489164734E-1,9.798623657E-1,5.469925232E0,5.575099847E0
5.030433042E0,3.475772095E-1,1.119521942E0,4.224664764E0,4.384282343E0
5.040512042E0,1.781295776E-2,6.715036011E-1,2.723735962E0,2.805347033E0
5.050592042E0,-2.269281006E-1,8.277786255E-2,1.198557587E0,1.222656463E0
5.060671042E0,-2.549198914E-1,-3.766168213E-1,-7.065307617E-2,4.602349816E-1
5.070750042E0,-1.942959595E-1,-6.783892822E-1,-1.016087036E0,1.237091671E0
5.080830042E0,-1.770817566E-1,-8.213420105E-1,-1.644330597E0,1.846559980E0
5.090909042E0,-1.037342834E-1,-5.128335571E-1,-2.057022400E0,2.122522135E0
5.100988042E0,-8.038284302E-2,5.538482666E-2,-1.885179749E0,1.887705370E0
5.111068042E0,-9.879455566E-3,5.155279541E-1,-1.698966980E0,1.775487391E0
5.121147042E0,1.459465027E-1,1.044527893E0,-1.489702148E0,1.825253788E0
5.131226042E0,2.856060791E-1,1.721719666E0,-1.184037781E0,2.108989072E0
5.141306042E0,3.098556519E-1,2.396516418E0,-7.822732544E-1,2.539931675E0
5.151385042E0,2.248324585E-1,3.085383911E0,-2.739303589E-1,3.105669228E0
5.161464042E0,2.194436646E-1,4.083657990E0,8.981323242E-3,4.089559727E0
5.171543042E0,1.996847534E-1,5.630391541E0,2.203417969E-1,5.638238502E0
5.181623042E0,7.948471069E-2,7.502997437E0,1.001417542E-1,7.504086668E0
5.191702042E0,1.457968140E-1,1.005728577E1,-1.677411804E0,1.019725277E1
5.201781042E0,5.872288513E-1,1.365101257E1,-4.935686188E0,1.452776583E1
5.211861042E0,9.367520142E-1,1.880195114E1,-7.019802246E0,2.009150305E1
5.221940042E0,8.919950867E-1,2.563658844E1,-6.577621765E0,2.648198312E1
5.232019042E0,3.701802063E-1,3.346770355E1,-3.506009216E0,3.365287974E1
5.242099042E0,1.062789917E-2,3.962484970E1,4.484674072E-1,3.962738888E1
5.252178042E0,-2.203417969E-1,4.129582489E1,4.223766632E0,4.151185263E1
5.262257042E0,9.392967224E-1,3.998170761E1,3.597169647E0,4.015418847E1
5.272337042E0,3.005300446E0,3.902998672E1,-1.771715698E0,3.918559265E1
5.282416042E0,2.660717010E0,3.796839432E1,-2.009870453E0,3.811453740E1
5.292495042E0,1.711540833E0,3.720153900E1,2.367177429E0,3.731604755E1
5.302574042E0,1.879641266E0,3.549598572E1,5.891748047E0,3.603069176E1
5.312654042E0,2.932102661E0,3.157099777E1,5.499264221E0,3.218022737E1
5.322733042E0,3.387755127E0,2.598102219E1,2.886447601E0,2.635947606E1
5.332812042E0,2.637066193E0,1.948258575E1,4.237687683E-1,1.966481238E1
5.342892042E0,1.653162231E0,1.281245636E1,-1.408121796E0,1.299518335E1
5.352971042E0,9.840536499E-1,6.492299194E0,-2.752027130E0,7.119828912E0
5.363050042E0,4.770579529E-1,7.488926697E-1,-3.447031860E0,3.559558002E0
5.373130042E0,-3.495231628E-1,-3.631598053E0,-2.492616577E0,4.418575365E0
5.383209042E0,-9.773176575E-1,-6.470594330E0,-1.187480621E0,6.650853405E0
5.393288042E0,-8.286767578E-1,-7.945626984E0,-1.776206360E0,8.183801217E0
5.403368042E0,-3.827540588E-1,-8.668473816E0,-3.825444946E0,9.482772169E0
5.413447042E0,-3.489244080E-1,-8.715625763E0,-4.807702332E0,9.959813371E0
5.423526042E0,-7.438032532E-1,-7.521708527E0,-4.008065186E0,8.555345053E0
5.433606042E0,-1.055604858E0,-5.538033600E0,-1.959425354E0,5.968539645E0
5.443685042E0,-7.378157043E-1,-3.824397125E0,8.637039185E-2,3.895875413E0
5.453764042E0,-2.933898926E-1,-2.391876068E0,1.996548157E0,3.129433383E0
5.463843042E0,-7.738906860E-2,-9.006770325E-1,3.970044250E0,4.071665450E0
5.473923042E0,-2.125579834E-2,5.013075256E-1,5.155878296E0,5.180235713E0
5.484002042E0,3.906875610E-2,1.484463043E0,5.119503937E0,5.330523188E0
5.494081042E0,1.020877075E-1,1.772763519E0,4.198918304E0,4.558950244E0
5.504161042E0,-3.173400879E-2,1.435963898E0,3.085982666E0,3.403863743E0
5.514240042E0,-1.893562317E-1,9.623487854E-1,1.702858887E0,1.965120697E0
5.524319042E0,-2.463876343E-1,3.013233948E-1,1.746867371E-1,4.266358057E-1
5.534399042E0,-2.933898926E-1,-4.260140991E-1,-1.088985443E0,1.205593189E0
5.544478042E0,-1.007405090E-1,-7.324269104E-1,-1.859133911E0,2.000744044E0
5.554557042E0,1.670526123E-1,-5.451663208E-1,-2.121089172E0,2.196390714E0
5.564636042E0,2.956352234E-1,-4.790039062E-3,-1.969005432E0,1.991081495E0
5.574716042E0,3.209326172E-1,6.472540283E-1,-1.666783905E0,1.816618867E0
5.584795042E0,3.022215271E-1,1.465602264E0,-1.123713226E0,1.871378974E0
5.594874042E0,3.028202820E-1,2.444267120E0,-5.113366699E-1,2.515473528E0
5.604954042E0,1.788780212E-1,3.387455750E0,1.796264648E-2,3.392222938E0
5.615033042E0,1.429527283E-1,4.468956757E0,2.320175171E-1,4.477258324E0
5.625112042E0,2.911445618E-1,5.829627228E0,3.457809448E-1,5.847126066E0
5.635192042E0,4.562512207E-1,7.703730011E0,4.861889648E-1,7.732528756E0
5.645271042E0,4.586462402E-1,1.023002655E1,-2.308200073E-1,1.024290376E1
5.655350042E0,5.284011841E-1,1.331795517E1,-2.549647980E0,1.357010842E1
5.665430042E0,7.186555481E-1,1.715283051E1,-4.816234589E0,1.783065270E1
5.675509042E0,9.532177734E-1,2.287572968E1,-5.925128632E0,2.364983682E1
5.685588042E0,5.807922363E-1,2.996184402E1,-4.527185669E0,3.030750447E1
5.695668042E0,-7.026388550E-1,3.694257751E1,1.649569702E-1,3.694962714E1
5.705747042E0,-1.451681213E0,4.088283371E1,5.643564148E0,4.129604444E1
5.715826042E0,-7.866142273E-1,4.082250916E1,8.923094330E0,4.179375107E1
5.725905042E0,1.517244873E0,4.006328796E1,5.990542603E0,4.053709012E1
5.735985042E0,3.456162872E0,3.874408127E1,1.466500397E0,3.892556382E1
5.746064042E0,3.048560486E0,3.698044876E1,2.413880310E0,3.718432640E1
5.756143042E0,2.818339233E0,3.565630234E1,5.300627289E0,3.615814683E1
5.766223042E0,3.448528748E0,3.303555222E1,5.628744965E0,3.368861574E1
5.776302042E0,3.464395752E0,2.825584167E1,2.923720093E0,2.861717606E1
5.786381042E0,2.256407776E0,2.218072495E1,-1.429527283E-1,2.229565811E1
5.796461042E0,9.512718201E-1,1.549891983E1,-2.049388275E0,1.566274006E1
5.806540042E0,4.475692749E-2,9.013356628E0,-3.150947571E0,9.548354386E0
5.816619042E0,-7.156617737E-1,3.253334656E0,-3.289110260E0,4.681303714E0
5.826699042E0,-7.458988953E-1,-1.882635040E0,-2.283501434E0,3.052058102E0
5.836778042E0,-7.182064819E-1,-5.817053375E0,-1.329684906E0,6.010157441E0
5.846857042E0,-3.484753418E-1,-8.230933685E0,-8.295748901E-1,8.279969740E0
5.856936042E0,2.441423035E-1,-9.097631378E0,-2.199076996E0,9.362822320E0
5.867016042E0,4.834945679E-1,-9.010961609E0,-3.287164307E0,9.603991113E0
5.877095042E0,3.219804382E-1,-7.966733093E0,-2.927911377E0,8.493831445E0
5.887174042E0,2.926414490E-1,-6.364315338E0,-1.329984283E0,6.508379747E0
5.897254042E0,4.797523499E-1,-4.666096802E0,5.185217285E-1,4.719267577E0
5.907333042E0,6.200106812E-1,-3.368744659E0,2.135608978E0,4.036543018E0
5.917412042E0,6.939569092E-1,-2.303709412E0,3.646267548E0,4.368514653E0
5.927492042E0,6.505471802E-1,-1.080303497E0,4.639452209E0,4.807783698E0
5.937571042E0,4.131408691E-1,7.948471069E-2,4.449946289E0,4.469790283E0
5.947649042E0,9.969268799E-2,6.310876465E-1,3.306773529E0,3.367931327E0
5.957729042E0,-2.912942505E-1,7.439529419E-1,2.092648315E0,2.239976628E0
5.967808042E0,-6.932084656E-1,6.478527832E-1,6.891668701E-1,1.172690147E0
5.977887042E0,-1.013093262E0,3.501219177E-1,-5.285508728E-1,1.195118965E0
5.987966042E0,-1.066083069E0,1.109193420E-1,-1.488354950E0,1.834131039E0
5.998046042E0,-1.041384430E0,4.685256958E-2,-2.061513062E0,2.310089348E0
6.008125042E0,-7.996371460E-1,1.564247131E-1,-2.087109833E0,2.240516840E0
6.018204042E0,-5.200186157E-1,3.881428528E-1,-1.986668701E0,2.089958555E0
6.028284042E0,-3.052153015E-1,5.774990845E-1,-1.562301178E0,1.693353638E0
6.038363042E0,-4.595443726E-2,1.243913269E0,-1.013093262E0,1.604926786E0
6.048442042E0,3.442840576E-2,2.095193024E0,-6.065386963E-1,2.181492221E0
6.058522042E0,5.673202515E-2,2.931354218E0,-1.154100037E-1,2.934173741E0
6.068601042E0,9.729766846E-3,4.003724213E0,3.643423462E-1,4.020279541E0
6.078680042E0,1.571731567E-2,5.288951569E0,8.276289368E-1,5.353337780E0
6.088760042E0,1.862127686E-1,6.900799713E0,9.232800293E-1,6.964779816E0
6.098839042E0,4.779560852E-1,8.817414093E0,4.159849548E-1,8.840151401E0
6.108918042E0,7.491920471E-1,1.144490021E1,-9.184899902E-1,1.150611374E1
6.118998042E0,1.020278320E0,1.516197052E1,-3.057541809E0,1.550080255E1
6.129077042E0,1.496138763E0,2.043834824E1,-4.806953888E0,2.104925926E1
6.139156042E0,1.310225372E0,2.733420822E1,-4.569098511E0,2.774441008E1
6.149235042E0,7.963439941E-2,3.416031326E1,-1.374142456E0,3.418803316E1
6.159315042E0,-9.285191345E-1,3.889047684E1,3.459755402E0,3.905510522E1
6.169394042E0,-5.143304443E-1,3.967828857E1,8.347840576E0,4.055018572E1
6.179473042E0,1.731599121E0,3.781646027E1,8.069718933E0,3.870663336E1
6.189553042E0,4.304748230E0,3.604145142E1,2.242486725E0,3.636682313E1
6.199632042E0,4.242028656E0,3.459635651E1,2.291734314E-1,3.485620764E1
6.209711042E0,2.836900635E0,3.385779236E1,3.063978424E0,3.411430891E1
6.219791042E0,2.462229767E0,3.309737366E1,5.216352539E0,3.359626545E1
6.229870042E0,2.758014679E0,3.053081085E1,4.709805908E0,3.101482433E1
6.239949042E0,2.850821686E0,2.608490616E1,2.402503967E0,2.634998176E1
6.250029042E0,2.173480225E0,2.077050751E1,7.843688965E-2,2.088406452E1
6.260108042E0,9.888436890E-1,1.449675385E1,-1.523232422E0,1.461006232E1
6.270187042E0,1.044827271E-1,8.262967072E0,-2.316582642E0,8.582196490E0
6.280267042E0,-3.743714905E-1,2.839445343E0,-2.825973358E0,4.023522001E0
6.290346042E0,-9.659413147E-1,-1.772015076E0,-2.474953308E0,3.193504960E0
6.300425042E0,-1.486708374E0,-5.216202850E0,-1.634151764E0,5.664761774E0
6.310504042E0,-1.456620941E0,-6.843768311E0,-1.915716248E0,7.254576348E0
6.320584042E0,-9.301657104E-1,-7.572453003E0,-3.439996490E0,8.369039884E0
6.330663042E0,-4.303550720E-1,-7.918832703E0,-4.671635284E0,9.204199753E0
6.340742042E0,-1.932481384E-1,-7.494764557E0,-4.952900391E0,8.985547445E0
6.350822042E0,-1.121168518E-1,-6.151607666E0,-3.729644165E0,7.194796221E0
6.360901042E0,5.987548828E-2,-4.775519257E0,-1.419947205E0,4.982511345E0
6.370980042E0,3.516188049E-1,-3.276087341E0,1.035097504E0,3.453666297E0
6.381060042E0,4.565505981E-1,-1.586251373E0,3.055446167E0,3.472806235E0
6.391139042E0,4.975653076E-1,-1.916015625E-2,4.550387421E0,4.577550002E0
6.401218042E0,5.653742981E-1,1.355131989E0,5.404660950E0,5.600570577E0
6.411298042E0,6.471043396E-1,2.214045868E0,5.358856201E0,5.834216564E0
6.421377042E0,7.688012695E-1,2.321372681E0,4.219275970E0,4.876691115E0
6.431456042E0,6.018983459E-1,2.050585785E0,2.854414215E0,3.565790823E0
6.441535042E0,8.337661743E-2,1.523531799E0,1.729802856E0,2.306581611E0
6.451615042E0,-4.734654236E-1,8.963360596E-1,4.658312988E-1,1.115610433E0
6.461694042E0,-6.837780762E-1,4.053570557E-1,-9.674382019E-1,1.252119593E0
6.471773042E0,-7.295828247E-1,1.511856079E-1,-1.914518738E0,2.054392899E0
6.481853042E0,-5.129832458E-1,3.052153015E-1,-2.041005707E0,2.126502407E0
6.491932042E0,-4.014651489E-1,6.659651184E-1,-1.679657135E0,1.850927307E0
6.502011042E0,-4.083508301E-1,1.289568329E0,-1.235979767E0,1.832316255E0
6.512091042E0,-2.679428101E-1,2.152673492E0,-8.722361755E-1,2.338074520E0
6.522170042E0,-4.101470947E-2,2.804418182E0,-7.524851990E-1,2.903907285E0
6.532249042E0,-1.405577087E-1,3.394640808E0,-7.704478455E-1,3.483810065E0
6.542329042E0,-2.766247559E-1,4.273463287E0,-8.930429077E-1,4.374532587E0
6.552408042E0,-1.002914429E-1,5.905968475E0,-1.356329498E0,6.060540546E0
