"t","a_x","a_y","a_z","a_abs"
3.837161250E-1,-1.955683136E0,-3.415148163E0,8.949439545E0,9.776522984E0
3.937961250E-1,-1.337917786E0,-3.719764709E0,8.635392609E0,9.497193217E0
4.038761250E-1,-1.106948090E0,-3.503015442E0,8.395291901E0,9.163917140E0
4.139561250E-1,-1.177451477E0,-3.122806091E0,7.864645386E0,8.543474522E0
4.240361250E-1,-1.421144714E0,-3.100053406E0,7.043003998E0,7.825208542E0
4.341161250E-1,-1.670226746E0,-3.476520538E0,6.071374512E0,7.192874314E0
4.441961250E-1,-1.851200409E0,-4.032015381E0,5.205125885E0,6.839402493E0
4.542761250E-1,-2.412533112E0,-4.489314423E0,4.844376068E0,7.031517581E0
4.643561250E-1,-3.244053955E0,-4.624932404E0,4.893473969E0,7.473952989E0
4.744361250E-1,-3.717669067E0,-4.956941986E0,5.188959503E0,8.081932806E0
4.845161250E-1,-3.918102264E0,-5.306165771E0,5.581443329E0,8.640568858E0
4.945961250E-1,-3.947141876E0,-5.326074371E0,5.885461121E0,8.864854754E0
5.046761250E-1,-3.988006897E0,-5.180427246E0,5.954617310E0,8.842991166E0
5.147561250E-1,-3.878883820E0,-5.179978180E0,5.969885559E0,8.804399311E0
5.248361250E-1,-3.996838531E0,-5.250481567E0,6.074068909E0,8.968644716E0
5.349161250E-1,-4.172124023E0,-5.291945343E0,6.286177826E0,9.215602858E0
5.449951250E-1,-4.311334534E0,-5.551056519E0,6.410419464E0,9.512902377E0
5.550751250E-1,-4.591252441E0,-5.682183838E0,6.259383545E0,9.620119257E0
5.651551250E-1,-5.125192108E0,-5.645360413E0,6.040688324E0,9.727672063E0
5.752351250E-1,-5.443580017E0,-5.742209015E0,6.008654938E0,9.935263556E0
5.853151250E-1,-6.036047974E0,-5.986051941E0,5.940097504E0,1.037070158E1
5.953951250E-1,-6.004164276E0,-6.406976624E0,5.724396057E0,1.048179604E1
6.054751250E-1,-5.644611969E0,-6.781198425E0,5.609734497E0,1.045540135E1
6.155551250E-1,-5.662574615E0,-6.393804016E0,5.916895752E0,1.039014612E1
6.256351250E-1,-5.589077454E0,-5.858068085E0,6.409671021E0,1.032659823E1
6.357151250E-1,-5.255421295E0,-5.758824463E0,6.327791290E0,1.004113812E1
6.457951250E-1,-4.880600739E0,-6.015690308E0,6.099515991E0,9.859659668E0
6.558751250E-1,-5.159021759E0,-6.218668213E0,6.407126312E0,1.031206126E1
6.659551250E-1,-5.528004456E0,-6.273454285E0,6.893914032E0,1.083702508E1
6.760351250E-1,-5.817801819E0,-6.344107361E0,7.251969452E0,1.125546877E1
6.861151250E-1,-6.205495605E0,-6.428382111E0,7.455097046E0,1.163661223E1
6.961951250E-1,-6.924899597E0,-6.529571686E0,7.514822845E0,1.212691648E1
7.062751250E-1,-7.333549805E0,-6.422544250E0,7.686815186E0,1.241439306E1
7.163551250E-1,-7.310048676E0,-5.916895752E0,8.355025635E0,1.257986170E1
7.264351250E-1,-6.988217926E0,-5.606890411E0,8.916957092E0,1.264059072E1
7.365151250E-1,-6.771917725E0,-5.707481232E0,8.561895447E0,1.231828987E1
7.465951250E-1,-6.892566833E0,-5.904920654E0,7.345225525E0,1.167595407E1
7.566751250E-1,-7.255412292E0,-5.997577972E0,6.155349884E0,1.124723438E1
7.667551250E-1,-7.479047241E0,-6.203100586E0,5.372926941E0,1.110328548E1
7.768341250E-1,-7.462581482E0,-6.188730469E0,5.085075531E0,1.094753398E1
7.869141250E-1,-7.487579498E0,-6.002218323E0,5.069657593E0,1.085319767E1
7.969941250E-1,-8.092471619E0,-4.965623932E0,5.275329895E0,1.086161238E1
8.070741250E-1,-8.300239563E0,-5.078339539E0,5.389542389E0,1.112342917E1
8.171541250E-1,-8.019423523E0,-5.778733063E0,5.534291382E0,1.132842842E1
8.272341250E-1,-7.865244141E0,-5.877677307E0,5.998775482E0,1.150627929E1
8.373141250E-1,-7.460635529E0,-5.772296448E0,5.759572906E0,1.105229247E1
8.473941250E-1,-7.034621429E0,-4.652175751E0,5.357359314E0,9.991493216E0
8.574741250E-1,-6.613846436E0,-3.832031250E0,5.721551971E0,9.547962355E0
8.675541250E-1,-5.847290497E0,-3.411855011E0,5.945336609E0,9.009916102E0
8.776341250E-1,-6.352938995E0,-3.400778046E0,5.160069580E0,8.862925209E0
8.877141250E-1,-7.373816071E0,-3.844904480E0,4.318818970E0,9.370627044E0
8.977941250E-1,-7.874524841E0,-4.468208313E0,3.677103424E0,9.772109117E0
9.078741250E-1,-7.972121887E0,-5.033133545E0,3.323987732E0,9.996802244E0
9.179541250E-1,-7.761360168E0,-4.905000000E0,2.997067566E0,9.658164974E0
9.280341250E-1,-7.511978760E0,-4.933440857E0,2.658621368E0,9.372135891E0
9.381141250E-1,-7.658673706E0,-5.004992065E0,2.560724945E0,9.500660017E0
9.481941250E-1,-8.196804657E0,-5.177732849E0,2.838547211E0,1.010217176E1
9.582741250E-1,-8.152496796E0,-5.421276398E0,3.280877380E0,1.032557980E1
9.683541250E-1,-8.032895508E0,-5.287754059E0,2.979104919E0,1.006791038E1
9.784341250E-1,-7.534581757E0,-5.206772461E0,2.785258026E0,9.572777234E0
9.885141250E-1,-6.864724731E0,-5.034630432E0,2.667752380E0,8.921258431E0
9.985941250E-1,-6.746171265E0,-5.049599304E0,3.044369202E0,8.959769177E0
1.008673125E0,-6.631060638E0,-4.727319489E0,1.443448334E0,8.270553659E0
1.018753125E0,-6.834487610E0,-5.129383392E0,5.242098999E-1,8.561284418E0
1.028833125E0,-7.031028900E0,-5.899681549E0,9.683363342E-1,9.229262432E0
1.038913125E0,-7.016060028E0,-5.981561279E0,1.868713989E0,9.407245379E0
1.048993125E0,-6.936725006E0,-5.310506744E0,2.313439178E0,9.037236111E0
1.059073125E0,-7.293283539E0,-4.742887115E0,2.023641815E0,8.932082017E0
1.069153125E0,-8.262817383E0,-5.189109192E0,2.416275330E0,1.005183524E1
1.079233125E0,-8.563841400E0,-5.510640564E0,2.743644562E0,1.054675895E1
1.089313125E0,-6.918612671E0,-6.261179810E0,2.294279022E0,9.609021289E0
1.099393125E0,-5.934259644E0,-7.157515869E0,1.109193420E0,9.363534641E0
1.109473125E0,-6.050418091E0,-6.901997223E0,1.825603638E0,9.358309323E0
1.119553125E0,-6.545588379E0,-6.562802582E0,2.283351746E0,9.546140589E0
1.129633125E0,-6.895410919E0,-6.360573120E0,1.373992767E0,9.481109549E0
1.139713125E0,-7.876470795E0,-6.093229065E0,1.182690582E0,1.002820969E1
1.149793125E0,-8.884774017E0,-4.932093658E0,1.524729309E0,1.027567792E1
1.159873125E0,-6.349346466E0,-5.321883087E0,6.469546509E-1,8.309945274E0
1.169953125E0,-4.128115540E0,-5.678291931E0,-8.265811157E-1,7.068774540E0
1.180033000E0,-3.086880798E0,-6.345903625E0,-1.919009399E-1,7.059472491E0
1.190113000E0,-3.121608582E0,-6.227350159E0,1.877845001E0,7.214612393E0
1.200193000E0,-3.778292999E0,-5.752537537E0,1.549278259E0,7.054604824E0
1.210273000E0,-5.919440460E0,-4.943619690E0,1.806742859E0,7.921077626E0
1.220353000E0,-6.542295227E0,-4.600383453E0,1.883383484E0,8.216586159E0
1.230433000E0,-7.212751007E0,-5.680986328E0,1.731898499E0,9.343278609E0
1.240512000E0,-8.139473877E0,-7.444768524E0,5.568420410E-1,1.104471305E1
1.250592000E0,-6.858587494E0,-8.176596680E0,-8.991801453E-1,1.071006445E1
1.260672000E0,-6.108197937E0,-9.155560913E0,-5.556445312E-1,1.102012334E1
1.270752000E0,-5.753285980E0,-1.072295151E1,1.216969299E0,1.222959537E1
1.280832000E0,-5.526956635E0,-1.194605804E1,3.770060120E0,1.369192849E1
1.290912000E0,-5.699098663E0,-1.109417953E1,3.982767792E0,1.309286005E1
1.300992000E0,-5.653293915E0,-9.490713959E0,3.708837433E0,1.165284766E1
1.311072000E0,-5.136119385E0,-8.342751160E0,3.133433990E0,1.028589460E1
1.321152000E0,-4.559069366E0,-1.037013519E1,3.361260223E0,1.181621292E1
1.331232000E0,-4.061953125E0,-1.216026260E1,3.260370026E0,1.322881183E1
1.341312000E0,-3.949237518E0,-1.226833786E1,2.812950439E0,1.319171259E1
1.351392000E0,-4.886887665E0,-1.134221375E1,2.654729462E0,1.263230273E1
1.361472000E0,-4.969216461E0,-1.134311188E1,2.601589966E0,1.265415227E1
1.371552000E0,-3.570225677E0,-1.291873535E1,1.483115845E0,1.348480134E1
1.381632000E0,-4.048181763E0,-1.393377457E1,1.645079041E-1,1.451085498E1
1.391712000E0,-4.766837311E0,-1.324849960E1,2.285746765E-1,1.408182254E1
1.401792000E0,-5.544170837E0,-9.842632141E0,2.118544464E0,1.149362729E1
1.411872000E0,-5.900280304E0,-7.583829346E0,2.447709961E0,9.915596768E0
1.421952000E0,-5.345982971E0,-6.712341614E0,2.304757233E0,8.885210733E0
1.432032000E0,-3.397185516E0,-7.408394165E0,8.912466431E-1,8.198749546E0
1.442112000E0,-2.250869293E0,-7.616760864E0,1.489702148E0,8.080883066E0
1.452192000E0,-2.301763458E0,-8.020171967E0,2.945724335E0,8.848647651E0
1.462272000E0,-3.152444458E0,-8.619675293E0,3.356021118E0,9.772388959E0
1.472351000E0,-3.869752808E0,-9.053772583E0,1.964963837E0,1.004026233E1
1.482431000E0,-4.123175812E0,-8.655450897E0,8.292755127E-1,9.623154726E0
1.492511000E0,-3.655248871E0,-6.837780762E0,1.437311096E0,7.885553452E0
1.502591000E0,-2.893632660E0,-8.432714081E0,1.967807922E0,9.129953163E0
1.512671000E0,-2.592758331E0,-9.881102142E0,1.066981201E0,1.027117443E1
1.522751000E0,-3.354524231E0,-1.060484711E1,6.050418091E-1,1.113919614E1
1.532831000E0,-3.847748566E0,-1.375759094E1,1.202898560E0,1.433608881E1
1.542911000E0,-4.377946014E0,-1.337229218E1,1.333726501E0,1.413376934E1
1.552991000E0,-4.758903809E0,-1.073642349E1,1.509461060E0,1.184045724E1
1.563071000E0,-4.742138672E0,-9.714648285E0,1.715283051E0,1.094552267E1
1.573151000E0,-4.749473419E0,-9.279503174E0,1.782343597E0,1.057560521E1
1.583231000E0,-4.810097351E0,-8.781189423E0,1.452579346E0,1.011712958E1
1.593311000E0,-4.602628784E0,-8.637188873E0,1.293011169E0,9.872036327E0
1.603391000E0,-3.980971527E0,-9.058412933E0,1.296903076E0,9.979225258E0
1.613471000E0,-2.691253510E0,-8.660091248E0,1.085243225E0,9.133333385E0
1.623551000E0,-9.385482788E-1,-6.821315002E0,1.114881592E0,6.975254275E0
1.633631000E0,1.087937622E0,-4.836741943E0,1.343156891E0,5.136316903E0
1.643711000E0,1.949396210E0,-3.978277130E0,1.477128296E0,4.669983138E0
1.653791000E0,2.837948456E0,-4.468358002E0,2.565814362E0,5.882480600E0
1.663871000E0,3.913761292E0,-5.737418976E0,3.181184692E0,7.639073242E0
1.673951000E0,4.240681458E0,-7.235653381E0,2.788700867E0,8.838264060E0
1.684031000E0,3.983366547E0,-8.842262421E0,1.883233795E0,9.879240016E0
1.694111000E0,4.218826904E0,-1.014410522E1,9.857002258E-1,1.103054741E1
1.704190000E0,4.371958466E0,-1.106334366E1,8.051756287E-1,1.192308272E1
1.714270000E0,4.146976318E0,-1.171523804E1,1.184786224E0,1.248390697E1
1.724350000E0,3.504362640E0,-1.207778412E1,1.594035187E0,1.267652850E1
1.734430000E0,2.386337585E0,-1.233405121E1,1.196611633E0,1.261963968E1
1.744510000E0,7.937992859E-1,-1.271441025E1,1.743424530E0,1.285791096E1
1.754590000E0,7.635621643E-1,-1.176538376E1,2.614313507E0,1.207650269E1
1.764670000E0,1.498683472E0,-1.015922379E1,2.118245087E0,1.048536324E1
1.774750000E0,1.601519623E0,-8.996142426E0,1.951491852E0,9.343648329E0
1.784830000E0,1.591640167E0,-8.775201874E0,1.826202393E0,9.103433502E0
1.794910000E0,1.685045929E0,-9.116791534E0,1.860481110E0,9.456038157E0
1.804990000E0,1.566492462E0,-9.264085236E0,1.788929901E0,9.564384145E0
1.815070000E0,1.638642426E0,-9.345366211E0,1.686692505E0,9.636698097E0
1.825150000E0,9.388476562E-1,-9.536967773E0,1.069076843E0,9.642515985E0
1.835230000E0,1.209185486E0,-9.436826019E0,1.446591797E0,9.623328046E0
1.845310000E0,2.024240570E0,-9.251062317E0,1.430275726E0,9.577337445E0
1.855390000E0,9.668394470E-1,-9.493707733E0,2.122286682E0,9.775958562E0
1.865470000E0,1.459465027E-1,-9.730066223E0,1.625619507E0,9.866008710E0
1.875550000E0,1.764231262E0,-9.584119720E0,1.369053040E0,9.840841884E0
1.885630000E0,3.077001343E0,-9.536069641E0,2.531236267E0,1.033497550E1
1.895710000E0,1.625619507E0,-9.485025787E0,2.350711670E0,9.906270657E0
1.905790000E0,6.035449219E-1,-9.277108154E0,2.542313232E0,9.638068206E0
1.915870000E0,1.017583923E0,-9.020092621E0,2.470462646E0,9.407482852E0
1.925949000E0,1.332828369E0,-9.481133881E0,1.891167297E0,9.759346539E0
1.936029000E0,3.344046021E-1,-9.484726410E0,1.351539459E0,9.586371598E0
1.946109000E0,9.982740784E-1,-9.298064575E0,1.002315674E0,9.405062078E0
1.956189000E0,2.489622803E0,-9.703421631E0,1.366807709E0,1.011052800E1
1.966269000E0,1.824406128E0,-1.021445892E1,1.755399628E0,1.052354772E1
1.976349000E0,1.287921753E0,-9.937085724E0,1.973196716E0,1.021263533E1
1.986429000E0,1.900747375E0,-9.375603333E0,2.233355713E0,9.823576547E0
1.996509000E0,1.761536865E0,-9.090596008E0,2.535128174E0,9.600459508E0
2.006589000E0,2.276166687E0,-9.753417664E0,2.815644836E0,1.040374677E1
2.016669000E0,1.161734161E0,-9.735754395E0,2.193239136E0,1.004713082E1
2.026749000E0,1.162781982E0,-9.180109863E0,1.776954803E0,9.422528717E0
2.036829000E0,2.320923615E0,-9.045240326E0,1.368005219E0,9.437928653E0
2.046909000E0,1.903292084E0,-9.175170135E0,1.299447784E0,9.460170840E0
2.056989000E0,1.467548218E0,-9.273815002E0,1.295106812E0,9.478113954E0
2.067069000E0,1.216669922E0,-9.436227264E0,1.475032654E0,9.628000416E0
2.077149000E0,9.538165283E-1,-9.762249298E0,1.647773438E0,9.946176885E0
2.087229000E0,1.034199371E0,-9.979447632E0,1.877096558E0,1.020697971E1
2.097309000E0,1.178499298E0,-9.800419922E0,2.022893372E0,1.007616935E1
2.107389000E0,1.441801758E0,-9.787397003E0,2.024240570E0,1.009799397E1
2.117469000E0,1.235680389E0,-1.005025040E1,2.048789520E0,1.033111696E1
2.127549000E0,4.022135925E-1,-1.014844620E1,1.892963562E0,1.033131391E1
2.137629000E0,1.640738068E0,-9.658365326E0,1.803000641E0,9.961267665E0
2.147708000E0,2.275418243E0,-8.807534637E0,1.810784454E0,9.275189212E0
2.157788000E0,1.274599457E0,-8.919202423E0,1.448238373E0,9.125468208E0
2.167868000E0,1.170865173E0,-9.498647461E0,1.775457916E0,9.733831705E0
2.177948417E0,8.334667969E-1,-9.436376953E0,1.880389709E0,9.657936755E0
2.188028417E0,8.123606873E-1,-9.456584930E0,1.704954529E0,9.643329216E0
2.198108417E0,6.776408386E-1,-9.793234863E0,1.616787872E0,9.948901910E0
2.208188417E0,7.937992859E-1,-9.749825134E0,1.612746277E0,9.914139297E0
2.218268417E0,1.163380737E0,-9.541757812E0,1.653162231E0,9.753539986E0
2.228348417E0,1.352437592E0,-9.438023529E0,1.632056122E0,9.673106159E0
2.238428417E0,1.370699615E0,-9.440119171E0,1.640289001E0,9.679112325E0
2.248508417E0,1.439706116E0,-9.532028046E0,1.615889740E0,9.774631042E0
2.258588417E0,1.549727325E0,-9.531878357E0,1.566342773E0,9.783240234E0
2.268668417E0,1.646725616E0,-9.548044739E0,1.494492188E0,9.803589674E0
2.278748417E0,1.637295227E0,-9.592202911E0,1.490300903E0,9.844393792E0
2.288828417E0,1.542691956E0,-9.593550110E0,1.611698456E0,9.849551974E0
2.298908417E0,1.296304321E0,-9.641600189E0,1.697021027E0,9.875258957E0
2.308988417E0,1.107546844E0,-9.794582062E0,1.695973206E0,1.000184098E1
2.319068417E0,1.006057892E0,-9.897418213E0,1.706301727E0,1.009368641E1
2.329148417E0,1.072519684E0,-9.930948486E0,1.647773438E0,1.012369466E1
2.339228417E0,1.276844788E0,-1.005189697E1,1.467997284E0,1.023845601E1
2.349308417E0,1.354233856E0,-1.001282822E1,1.400936737E0,1.020065204E1
2.359387417E0,1.295855255E0,-9.705367584E0,1.522933044E0,9.909224281E0
2.369468417E0,-2.306703186E-1,-8.358169098E0,1.510808258E0,8.496748852E0
2.379547417E0,2.285896454E0,-8.421936493E0,1.629361725E0,8.877452141E0
2.389627417E0,1.522184601E0,-9.478888550E0,1.203347626E0,9.675454491E0
2.399707417E0,1.147663422E0,-9.929601288E0,1.347497864E0,1.008612233E1
2.409787417E0,1.374591522E0,-9.886041870E0,1.672771454E0,1.012035029E1
2.419867417E0,1.589993591E0,-9.720486145E0,1.223256226E0,9.925335577E0
2.429947417E0,1.791474609E0,-9.604627075E0,1.264420624E0,9.851751217E0
2.440027417E0,1.394051056E0,-9.509275360E0,1.477128296E0,9.723764920E0
2.450107417E0,2.608176270E0,-1.009815079E1,1.778601379E0,1.058010660E1
2.460187417E0,-4.715194702E-2,-9.514514465E0,1.531914368E0,9.637166100E0
2.470267417E0,2.258802795E0,-9.266629944E0,2.126477966E0,9.772130225E0
2.480347417E0,9.794132996E-1,-9.318272552E0,1.613644409E0,9.507539222E0
2.490427417E0,8.312214661E-1,-9.287586365E0,1.619033203E0,9.464219890E0
2.500507417E0,1.491947479E0,-9.639654236E0,1.462758179E0,9.863493426E0
2.510587417E0,6.879693604E-1,-9.575288086E0,9.660910034E-1,9.648459753E0
2.520667417E0,1.244212646E0,-9.485474854E0,9.807604980E-1,9.616870045E0
2.530747417E0,1.378184052E0,-9.514215088E0,9.605525208E-1,9.661384019E0
2.540827417E0,1.184337158E0,-9.514514465E0,9.702822876E-1,9.636912770E0
2.550907417E0,1.562750244E0,-9.733509064E0,1.105451202E0,9.919950069E0
2.560987417E0,1.567540283E0,-9.856104126E0,1.161584473E0,1.004735038E1
2.571067417E0,1.033450928E0,-9.964329071E0,1.292861481E0,1.010085964E1
2.581147417E0,6.505471802E-1,-8.929830322E0,1.628014526E0,9.100302880E0
2.591227417E0,1.933828583E0,-9.695188751E0,1.972897339E0,1.008110618E1
2.601306417E0,1.766326904E-1,-9.228758698E0,1.742975464E0,9.393569592E0
2.611386417E0,1.732497253E0,-9.464967499E0,1.939965820E0,9.815835363E0
2.621466417E0,1.287322998E0,-9.980345764E0,1.658251648E0,1.019874015E1
2.631546417E0,1.264420624E0,-9.828711090E0,1.644480286E0,1.004522955E1
2.641626417E0,1.413061523E0,-9.673633575E0,1.529219971E0,9.895172719E0
2.651706417E0,1.571282501E0,-1.016146912E1,1.746268616E0,1.042946966E1
2.661786417E0,1.141975250E0,-9.882299652E0,1.740430756E0,1.009916101E1
2.671866417E0,1.128503265E0,-9.270671539E0,1.937271423E0,9.537918587E0
2.681946417E0,1.493294678E0,-9.569899292E0,1.973047028E0,9.884625234E0
2.692026417E0,1.194066925E0,-9.445807343E0,1.546134796E0,9.645703965E0
2.702106417E0,2.179168396E0,-1.003109024E1,1.888772278E0,1.043738507E1
2.712186417E0,1.828148346E0,-1.021206390E1,1.858834534E0,1.053962245E1
2.722266417E0,1.591041412E0,-9.882149963E0,1.573527832E0,1.013233885E1
2.732346417E0,2.027384033E0,-9.379944305E0,1.254241791E0,9.678159105E0
2.742426417E0,2.037263489E0,-7.973618774E0,1.360221405E0,8.341417215E0
2.752506417E0,2.345921631E0,-7.084018707E0,1.401086426E0,7.592740778E0
2.762586417E0,2.338736572E0,-6.968758392E0,1.228495331E0,7.452682944E0
2.772666417E0,1.375489655E0,-7.800129547E0,1.339714050E0,8.032983660E0
2.782746417E0,1.591191101E-1,-8.775501251E0,1.879790955E0,8.975987697E0
2.792826417E0,1.511856079E-1,-9.225315857E0,2.147434387E0,9.473161257E0
2.802906417E0,1.874102783E-1,-8.962911530E0,1.870809631E0,9.157992923E0
2.812986417E0,3.965254211E-1,-8.537795563E0,1.498384094E0,8.677346390E0
2.823065417E0,1.733994141E0,-9.773475952E0,1.057101746E0,9.982235820E0
2.833145417E0,1.213825836E0,-1.105286545E1,1.070424042E0,1.117072135E1
2.843225417E0,6.869215393E-1,-1.206895248E1,1.209185486E0,1.214881084E1
2.853305417E0,1.451980591E-1,-1.246742386E1,1.603465576E0,1.257095231E1
2.863385417E0,6.601272583E-2,-1.187615341E1,1.644180908E0,1.198960835E1
2.873465417E0,-2.020797729E-2,-1.040336609E1,1.416354675E0,1.049935688E1
2.883545417E0,4.423301697E-1,-9.200018463E0,1.288071442E0,9.300275466E0
2.893625417E0,1.236129456E0,-8.840316467E0,1.416055298E0,9.037943565E0
2.903705417E0,1.483564911E0,-8.861721954E0,1.523531799E0,9.113299621E0
2.913785417E0,1.454974365E0,-9.210047607E0,1.624272308E0,9.464681076E0
2.923865417E0,1.288221130E0,-9.565558319E0,1.584754486E0,9.781148522E0
2.933945417E0,9.797126770E-1,-9.778265991E0,1.424138489E0,9.929878809E0
2.944025417E0,7.146139526E-1,-9.912237396E0,1.288969574E0,1.002120581E1
2.954105417E0,5.737568665E-1,-9.984686737E0,1.279838562E0,1.008271555E1
2.964185417E0,5.292993164E-1,-9.914482727E0,1.325942688E0,1.001674845E1
2.974265417E0,4.957690430E-1,-9.746831360E0,1.416504364E0,9.861693217E0
2.984345417E0,4.800517273E-1,-9.598190460E0,1.487606506E0,9.724643073E0
2.994425417E0,4.447251892E-1,-9.547745361E0,1.492845612E0,9.673975915E0
3.004505417E0,3.926335144E-1,-9.559421082E0,1.478475494E0,9.681042417E0
3.014585417E0,3.350033569E-1,-9.674232330E0,1.458417206E0,9.789278787E0
3.024665417E0,2.556683350E-1,-9.812095642E0,1.459764404E0,9.923381445E0
3.034744417E0,2.103126526E-1,-9.880054321E0,1.447190552E0,9.987695695E0
3.044824417E0,2.698887634E-1,-9.844428406E0,1.418600006E0,9.949775704E0
3.054904417E0,3.661386108E-1,-9.779164124E0,1.400038605E0,9.885657112E0
3.064984417E0,5.071453857E-1,-9.693841553E0,1.361568604E0,9.802123727E0
3.075064417E0,6.836283875E-1,-9.555379486E0,1.305884399E0,9.668400021E0
3.085144417E0,8.162525940E-1,-9.457333374E0,1.269210663E0,9.576968129E0
3.095224417E0,8.753796387E-1,-9.432784424E0,1.266366577E0,9.557583157E0
3.105304417E0,8.943901062E-1,-9.496402130E0,1.302142181E0,9.626897805E0
3.115384417E0,8.415499878E-1,-9.663305054E0,1.364712067E0,9.795412700E0
3.125464417E0,7.738906860E-1,-9.826166382E0,1.388662262E0,9.953935676E0
3.135544417E0,7.180567932E-1,-9.886490936E0,1.387764130E0,1.000920566E1
3.145624417E0,6.864724731E-1,-9.889933777E0,1.321152649E0,1.000137385E1
3.155704417E0,6.897656250E-1,-9.838590546E0,1.255139923E0,9.942284283E0
3.165784417E0,7.568261719E-1,-9.719737701E0,1.201551361E0,9.822922809E0
3.175863750E0,8.165519714E-1,-9.644144897E0,1.124162292E0,9.743717401E0
3.185943750E0,9.139993286E-1,-9.606573029E0,1.117126923E0,9.714402333E0
3.196023750E0,1.025816803E0,-9.628876648E0,1.149459686E0,9.751349813E0
3.206103750E0,1.113534393E0,-9.673184509E0,1.159039764E0,9.805805962E0
3.216183750E0,1.114582214E0,-9.670490112E0,1.171613617E0,9.804761649E0
3.226263750E0,1.163530426E0,-9.597142639E0,1.191522217E0,9.740568519E0
3.236343750E0,1.207538910E0,-9.499395905E0,1.188528442E0,9.649314620E0
3.246423750E0,1.176403656E0,-9.460027771E0,1.160836029E0,9.603311474E0
3.256503750E0,1.181343384E0,-9.462123413E0,1.133892059E0,9.602763294E0
3.266582750E0,1.178648987E0,-9.533075867E0,1.105151825E0,9.669028362E0
3.276662750E0,1.144370270E0,-9.619895325E0,1.109492798E0,9.751048335E0
3.286742750E0,1.138831787E0,-9.670789490E0,1.135688324E0,9.803616433E0
3.296822750E0,1.104104004E0,-9.689201202E0,1.149908752E0,9.819468200E0
3.306902750E0,1.056502991E0,-9.664203186E0,1.166823578E0,9.791552433E0
3.316982750E0,1.078656921E0,-9.649683380E0,1.192869415E0,9.782782198E0
3.327062750E0,1.079704742E0,-9.649982758E0,1.131946106E0,9.775951695E0
3.337142750E0,1.130449219E0,-9.609866180E0,1.107247467E0,9.739273094E0
3.347222750E0,1.144220581E0,-9.557774506E0,1.077609100E0,9.686151744E0
3.357302750E0,1.175655212E0,-9.538314972E0,1.015039215E0,9.663949622E0
3.367382750E0,1.216969299E0,-9.522747345E0,1.009650421E0,9.653140693E0
3.377462750E0,1.236129456E0,-9.492210846E0,1.042132874E0,9.628921212E0
3.387542750E0,1.252146149E0,-9.490713959E0,1.086590424E0,9.634427859E0
3.397622750E0,1.215921478E0,-9.502389679E0,1.140478363E0,9.647516030E0
3.407702750E0,1.184337158E0,-9.526639252E0,1.201401672E0,9.674857927E0
3.417782750E0,1.134790192E0,-9.532926178E0,1.293160858E0,9.686934257E0
3.427862750E0,1.087189178E0,-9.441616058E0,1.381926270E0,9.603947851E0
3.437942750E0,1.047072601E0,-9.433682556E0,1.360820160E0,9.588668266E0
3.448022750E0,9.996212769E-1,-9.622290344E0,1.428629150E0,9.778992556E0
3.458102750E0,1.009949799E0,-9.790540466E0,1.493893433E0,9.955219676E0
3.468182750E0,9.925859070E-1,-9.867779846E0,1.470242615E0,1.002596226E1
3.478261750E0,9.958790588E-1,-9.900262299E0,1.446741486E0,1.005485105E1
3.488341750E0,1.040935364E0,-9.870025177E0,1.388063507E0,1.002136037E1
3.498421750E0,1.089733887E0,-9.824370117E0,1.300196228E0,9.969768221E0
3.508501750E0,1.149609375E0,-9.779463501E0,1.238524475E0,9.924386679E0
3.518581750E0,1.259480896E0,-9.692494354E0,1.251547394E0,9.853786572E0
3.528661750E0,1.340612183E0,-9.518556061E0,1.280287628E0,9.697385571E0
3.538741750E0,1.454076233E0,-9.549092560E0,1.295555878E0,9.745664238E0
3.548821750E0,1.531465302E0,-9.528136139E0,1.403182068E0,9.751906694E0
3.558901750E0,1.431024170E0,-9.481582947E0,1.489702148E0,9.703991851E0
3.568981750E0,1.300794983E0,-9.451196136E0,1.605561218E0,9.674451035E0
3.579061750E0,1.200353851E0,-9.498497772E0,1.738335114E0,9.730576461E0
3.589141750E0,1.105151825E0,-9.495054932E0,1.907333679E0,9.747581776E0
3.599221750E0,1.101559296E0,-9.570498047E0,2.148033142E0,9.870253904E0
3.609301750E0,1.099313965E0,-9.772727509E0,2.276166687E0,1.009433648E1
3.619381750E0,1.274150391E0,-9.971214752E0,2.567011871E0,1.037487989E1
3.629461750E0,1.449585571E0,-1.007255402E1,3.003204803E0,1.061022534E1
3.639541750E0,1.653910675E0,-1.006701553E1,3.435206451E0,1.076479752E1
3.649621750E0,1.880240021E0,-1.018751495E1,3.766168213E0,1.102292096E1
3.659701750E0,2.024090881E0,-1.048344955E1,3.870351563E0,1.135690449E1
3.669781750E0,2.063758392E0,-1.076142151E1,3.609593811E0,1.153674387E1
3.679861750E0,2.071093140E0,-1.082414108E1,3.177292786E0,1.146937864E1
3.689941750E0,2.082469482E0,-1.074660233E1,2.992127838E0,1.134808220E1
3.700020750E0,2.135758667E0,-1.062685135E1,3.194357300E0,1.130023687E1
3.710100750E0,2.312391357E0,-1.053973251E1,3.676504669E0,1.139955270E1
3.720180750E0,2.453996887E0,-1.042596909E1,4.295467529E0,1.154010283E1
3.730260750E0,2.499951324E0,-1.031804352E1,4.819527740E0,1.165931500E1
3.740340750E0,2.572849731E0,-1.032986893E1,4.889432373E0,1.171461893E1
